# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
86.7          	-1.585745e-01	1.005859e+00	2.039061e-01	-5.662150e-02	2.605276e-01
87            	-1.662066e-01	9.965497e-01	2.080474e-01	-6.218286e-02	2.702303e-01
87.3          	-1.469791e-01	9.883469e-01	2.319752e-01	-3.099149e-02	2.629667e-01
87.6          	-1.303961e-01	9.904169e-01	2.525549e-01	-4.118686e-03	2.566736e-01
87.9          	-1.242451e-01	9.989323e-01	2.616100e-01	6.559917e-03	2.550501e-01
88.2          	-1.050998e-01	1.012332e+00	2.815646e-01	3.568250e-02	2.458821e-01
88.5          	-7.679336e-02	1.038568e+00	3.089305e-01	7.767189e-02	2.312586e-01
88.8          	-3.803278e-02	1.071626e+00	3.440843e-01	1.340094e-01	2.100749e-01
89.1          	9.961828e-03	1.098577e+00	3.860381e-01	2.029809e-01	1.830572e-01
89.4          	7.022871e-02	1.117729e+00	4.392884e-01	2.898729e-01	1.494155e-01
89.7          	1.516025e-01	1.139256e+00	5.111240e-01	4.071645e-01	1.039595e-01
90            	2.496406e-01	1.161769e+00	6.011955e-01	5.502384e-01	5.095717e-02
90.3          	3.353785e-01	1.174267e+00	6.814445e-01	6.761008e-01	5.343700e-03
90.6          	3.873709e-01	1.174792e+00	7.300030e-01	7.523724e-01	-2.236941e-02
90.9          	4.184297e-01	1.172856e+00	7.593122e-01	7.980858e-01	-3.877357e-02
91.2          	4.487892e-01	1.180364e+00	7.855321e-01	8.415552e-01	-5.602313e-02
91.5          	4.887510e-01	1.198468e+00	8.166841e-01	8.970930e-01	-8.040896e-02
91.8          	5.227638e-01	1.211786e+00	8.375022e-01	9.415149e-01	-1.040127e-01
92.1          	5.386931e-01	1.209896e+00	8.361361e-01	9.567612e-01	-1.206251e-01
92.4          	5.436269e-01	1.198575e+00	8.214697e-01	9.543618e-01	-1.328920e-01
92.7          	5.638219e-01	1.197013e+00	8.178096e-01	9.727267e-01	-1.549171e-01
93            	6.249815e-01	1.216684e+00	8.531895e-01	1.051576e+00	-1.983868e-01
93.3          	6.986466e-01	1.228110e+00	9.017220e-01	1.149508e+00	-2.477856e-01
93.6          	7.458451e-01	1.208078e+00	9.264159e-01	1.209053e+00	-2.826372e-01
93.9          	7.534761e-01	1.179555e+00	9.109443e-01	1.208948e+00	-2.980040e-01
94.2          	7.482399e-01	1.165308e+00	8.877639e-01	1.192122e+00	-3.043580e-01
94.5          	7.501163e-01	1.158264e+00	8.707601e-01	1.185496e+00	-3.147363e-01
94.8          	7.575265e-01	1.143874e+00	8.615451e-01	1.188299e+00	-3.267539e-01
95.1          	7.465066e-01	1.127614e+00	8.364047e-01	1.164709e+00	-3.283042e-01
95.4          	6.728173e-01	1.121127e+00	7.599704e-01	1.052803e+00	-2.928321e-01
95.7          	5.803548e-01	1.102386e+00	6.742597e-01	9.174847e-01	-2.432249e-01
96            	5.409146e-01	1.068862e+00	6.415400e-01	8.616846e-01	-2.201446e-01
96.3          	5.046527e-01	1.068227e+00	6.201332e-01	8.147193e-01	-1.945861e-01
96.6          	4.155310e-01	1.098332e+00	5.547258e-01	6.928939e-01	-1.381681e-01
96.9          	3.308239e-01	1.090415e+00	4.986298e-01	5.801388e-01	-8.150897e-02
97.2          	2.573421e-01	1.063522e+00	4.579244e-01	4.863042e-01	-2.837986e-02
97.5          	1.857192e-01	1.048910e+00	4.209726e-01	3.962055e-01	2.476708e-02
97.8          	1.031057e-01	1.039806e+00	3.740027e-01	2.901071e-01	8.389565e-02
98.1          	-1.621777e-02	1.034061e+00	2.983852e-01	1.329748e-01	1.654104e-01
98.4          	-1.046894e-01	9.942965e-01	2.459949e-01	1.830801e-02	2.276869e-01
98.7          	-1.345829e-01	9.213061e-01	2.413816e-01	-1.389214e-02	2.552737e-01
99            	-2.211978e-01	8.948522e-01	1.819231e-01	-1.302363e-01	3.121593e-01
99.3          	-3.073262e-01	8.828806e-01	1.138082e-01	-2.504221e-01	3.642303e-01
99.6          	-2.952654e-01	8.260929e-01	1.261112e-01	-2.322098e-01	3.583210e-01
99.9          	-3.126626e-01	8.029240e-01	1.088206e-01	-2.582523e-01	3.670729e-01
100.2         	-3.565287e-01	8.119673e-01	6.272507e-02	-3.251662e-01	3.878912e-01
100.5         	-3.472462e-01	8.058445e-01	6.146782e-02	-3.165123e-01	3.779801e-01
100.8         	-3.506582e-01	8.163576e-01	4.568584e-02	-3.278153e-01	3.735011e-01
101.1         	-3.724015e-01	8.467005e-01	1.078318e-02	-3.670099e-01	3.777931e-01
101.4         	-3.800390e-01	8.831692e-01	-1.844198e-02	-3.892600e-01	3.708180e-01
101.7         	-3.780857e-01	9.271430e-01	-4.710051e-02	-4.016359e-01	3.545354e-01
102           	-3.709631e-01	9.727930e-01	-7.501250e-02	-4.084694e-01	3.334569e-01
102.3         	-3.471597e-01	1.016065e+00	-8.912591e-02	-3.917226e-01	3.025967e-01
102.6         	-2.934376e-01	1.054554e+00	-7.583241e-02	-3.313538e-01	2.555214e-01
102.9         	-2.231694e-01	1.084565e+00	-4.585718e-02	-2.460980e-01	2.002408e-01
103.2         	-1.562874e-01	1.105622e+00	-1.948754e-02	-1.660311e-01	1.465436e-01
103.5         	-9.684629e-02	1.124891e+00	-1.766833e-03	-9.772971e-02	9.596288e-02
103.8         	-2.983127e-02	1.150124e+00	1.619711e-02	-2.173271e-02	3.792982e-02
104.1         	4.110560e-02	1.174065e+00	3.182787e-02	5.701953e-02	-2.519166e-02
104.4         	9.584727e-02	1.184919e+00	2.614474e-02	1.089196e-01	-8.277490e-02
104.7         	1.537545e-01	1.191611e+00	2.143172e-02	1.644704e-01	-1.430387e-01
105           	2.407840e-01	1.208374e+00	4.178057e-02	2.616743e-01	-2.198937e-01
105.3         	3.420131e-01	1.222355e+00	7.702465e-02	3.805254e-01	-3.035008e-01
105.6         	4.250866e-01	1.213774e+00	9.383274e-02	4.720030e-01	-3.781702e-01
105.9         	4.976704e-01	1.196210e+00	9.511233e-02	5.452265e-01	-4.501142e-01
106.2         	5.604392e-01	1.183585e+00	8.541571e-02	6.031470e-01	-5.177313e-01
106.5         	6.292363e-01	1.172890e+00	7.597219e-02	6.672223e-01	-5.912502e-01
106.8         	7.074557e-01	1.156994e+00	6.799379e-02	7.414526e-01	-6.734588e-01
107.1         	7.712238e-01	1.128892e+00	4.392499e-02	7.931863e-01	-7.492613e-01
107.4         	7.608557e-01	1.071501e+00	-4.410350e-02	7.388040e-01	-7.829075e-01
107.7         	6.850305e-01	1.008518e+00	-1.809080e-01	5.945765e-01	-7.754844e-01
108           	6.046358e-01	9.642029e-01	-3.138109e-01	4.477303e-01	-7.615413e-01
108.3         	5.099812e-01	9.221282e-01	-4.386005e-01	2.906810e-01	-7.292815e-01
108.6         	3.808937e-01	8.882422e-01	-5.782107e-01	9.178833e-02	-6.699991e-01
108.9         	2.463479e-01	8.631953e-01	-7.139486e-01	-1.106264e-01	-6.033222e-01
109.2         	9.326464e-02	8.515045e-01	-8.535186e-01	-3.334946e-01	-5.200239e-01
109.5         	-1.090903e-01	8.741835e-01	-1.030073e+00	-6.241269e-01	-4.059464e-01
109.8         	-3.156967e-01	9.084261e-01	-1.209036e+00	-9.202145e-01	-2.888210e-01
110.1         	-4.797374e-01	9.166005e-01	-1.343915e+00	-1.151695e+00	-1.922202e-01
110.4         	-6.164402e-01	9.036930e-01	-1.445433e+00	-1.339157e+00	-1.062765e-01
110.7         	-7.395698e-01	8.954974e-01	-1.524419e+00	-1.501779e+00	-2.263984e-02
111           	-8.917625e-01	9.177080e-01	-1.622853e+00	-1.703189e+00	8.033581e-02
111.3         	-1.065081e+00	9.622980e-01	-1.741329e+00	-1.935745e+00	1.944161e-01
111.6         	-1.185643e+00	9.829443e-01	-1.810078e+00	-2.090682e+00	2.806037e-01
111.9         	-1.242719e+00	9.754593e-01	-1.820308e+00	-2.152873e+00	3.325648e-01
112.2         	-1.249188e+00	9.643027e-01	-1.780071e+00	-2.139224e+00	3.591531e-01
112.5         	-1.243135e+00	9.709588e-01	-1.731879e+00	-2.109074e+00	3.771952e-01
112.8         	-1.232121e+00	1.001379e+00	-1.683785e+00	-2.074014e+00	3.902288e-01
113.1         	-1.180231e+00	1.027993e+00	-1.606569e+00	-1.983515e+00	3.769463e-01
113.4         	-1.083664e+00	1.047959e+00	-1.489728e+00	-1.828528e+00	3.388002e-01
113.7         	-9.833306e-01	1.080261e+00	-1.364882e+00	-1.665771e+00	3.008897e-01
114           	-9.045846e-01	1.128452e+00	-1.253918e+00	-1.531543e+00	2.776257e-01
114.3         	-8.410248e-01	1.189200e+00	-1.150222e+00	-1.416136e+00	2.659136e-01
114.6         	-7.883851e-01	1.251683e+00	-1.049857e+00	-1.313313e+00	2.634568e-01
114.9         	-7.466691e-01	1.315423e+00	-9.524519e-01	-1.222895e+00	2.704431e-01
115.2         	-7.186401e-01	1.374551e+00	-8.631361e-01	-1.150208e+00	2.870721e-01
115.5         	-6.965384e-01	1.432970e+00	-7.754653e-01	-1.084271e+00	3.088057e-01
115.8         	-6.748075e-01	1.487889e+00	-6.837449e-01	-1.016680e+00	3.329351e-01
116.1         	-6.487311e-01	1.541418e+00	-5.832382e-01	-9.403502e-01	3.571120e-01
116.4         	-6.127936e-01	1.591912e+00	-4.713765e-01	-8.484819e-01	3.771053e-01
116.7         	-5.618591e-01	1.636982e+00	-3.424034e-01	-7.330608e-01	3.906573e-01
117           	-4.967218e-01	1.675969e+00	-1.977989e-01	-5.956212e-01	3.978223e-01
117.3         	-4.136786e-01	1.711324e+00	-3.401098e-02	-4.306841e-01	3.966731e-01
117.6         	-3.142049e-01	1.743580e+00	1.497924e-01	-2.393087e-01	3.891011e-01
117.9         	-1.998759e-01	1.777574e+00	3.524569e-01	-2.364747e-02	3.761044e-01
118.2         	-7.886280e-02	1.813965e+00	5.668913e-01	2.045828e-01	3.623084e-01
118.5         	2.423332e-02	1.854700e+00	7.700091e-01	4.092379e-01	3.607712e-01
118.8         	1.028751e-01	1.899655e+00	9.569291e-01	5.813396e-01	3.755894e-01
119.1         	1.663949e-01	1.949782e+00	1.133225e+00	7.330076e-01	4.002178e-01
119.4         	2.285564e-01	2.005448e+00	1.308192e+00	8.826524e-01	4.255396e-01
119.7         	3.126932e-01	2.065756e+00	1.501870e+00	1.063628e+00	4.382417e-01
120           	4.155043e-01	2.139008e+00	1.706142e+00	1.268575e+00	4.375666e-01
120.3         	5.641416e-01	2.200434e+00	1.942290e+00	1.535286e+00	4.070033e-01
120.6         	7.309608e-01	2.249193e+00	2.185658e+00	1.823790e+00	3.618680e-01
120.9         	8.572287e-01	2.301721e+00	2.387076e+00	2.050767e+00	3.363092e-01
121.2         	9.543897e-01	2.350982e+00	2.551648e+00	2.230214e+00	3.214344e-01
121.5         	1.008484e+00	2.405554e+00	2.672001e+00	2.344484e+00	3.275165e-01
121.8         	9.953264e-01	2.475051e+00	2.726518e+00	2.358585e+00	3.679324e-01
122.1         	9.205577e-01	2.560730e+00	2.718832e+00	2.279974e+00	4.388582e-01
122.4         	8.375857e-01	2.658889e+00	2.690950e+00	2.183061e+00	5.078894e-01
122.7         	7.873789e-01	2.737313e+00	2.677890e+00	2.126324e+00	5.515662e-01
123           	7.508201e-01	2.772507e+00	2.664376e+00	2.083008e+00	5.813681e-01
123.3         	6.777863e-01	2.759695e+00	2.611452e+00	1.983512e+00	6.279399e-01
123.6         	5.722824e-01	2.716561e+00	2.517428e+00	1.830996e+00	6.864315e-01
123.9         	5.067252e-01	2.697247e+00	2.439547e+00	1.726499e+00	7.130484e-01
124.2         	4.914413e-01	2.717537e+00	2.395615e+00	1.689249e+00	7.063660e-01
124.5         	4.996545e-01	2.774261e+00	2.365892e+00	1.682600e+00	6.832913e-01
124.8         	6.932312e-01	2.936987e+00	2.486063e+00	1.936263e+00	5.498003e-01
125.1         	8.501746e-01	3.051736e+00	2.571063e+00	2.135706e+00	4.353568e-01
125.4         	9.844443e-01	3.130194e+00	2.635621e+00	2.302255e+00	3.333660e-01
125.7         	1.129761e+00	3.192540e+00	2.707596e+00	2.483559e+00	2.240369e-01
126           	1.238024e+00	3.204402e+00	2.742168e+00	2.609108e+00	1.330596e-01
126.3         	1.173748e+00	3.074128e+00	2.626810e+00	2.487153e+00	1.396573e-01
126.6         	9.989991e-01	2.853054e+00	2.425794e+00	2.211896e+00	2.138981e-01
126.9         	8.313621e-01	2.639609e+00	2.238454e+00	1.950589e+00	2.878648e-01
127.2         	6.999405e-01	2.459745e+00	2.075983e+00	1.737932e+00	3.380508e-01
127.5         	5.774579e-01	2.272287e+00	1.919169e+00	1.537042e+00	3.821265e-01
127.8         	4.860058e-01	2.095061e+00	1.785546e+00	1.378779e+00	4.067670e-01
128.1         	4.102129e-01	1.914720e+00	1.668482e+00	1.244454e+00	4.240280e-01
128.4         	3.521886e-01	1.747613e+00	1.561956e+00	1.133167e+00	4.287894e-01
128.7         	3.184329e-01	1.607097e+00	1.466993e+00	1.051929e+00	4.150637e-01
129           	2.951807e-01	1.477708e+00	1.376948e+00	9.836545e-01	3.932931e-01
129.3         	2.843198e-01	1.362005e+00	1.292098e+00	9.303688e-01	3.617292e-01
129.6         	2.970988e-01	1.277494e+00	1.228803e+00	9.115002e-01	3.173026e-01
129.9         	3.303344e-01	1.222272e+00	1.195126e+00	9.278975e-01	2.672288e-01
130.2         	3.802832e-01	1.197494e+00	1.186210e+00	9.733883e-01	2.128219e-01
130.5         	4.598910e-01	1.214213e+00	1.218368e+00	1.069075e+00	1.492928e-01
130.8         	5.443470e-01	1.241833e+00	1.263256e+00	1.175975e+00	8.728119e-02
131.1         	6.114748e-01	1.250164e+00	1.295711e+00	1.259330e+00	3.638053e-02
131.4         	6.554588e-01	1.218702e+00	1.311579e+00	1.311248e+00	3.306552e-04
131.7         	6.849888e-01	1.146117e+00	1.328262e+00	1.349120e+00	-2.085774e-02
132           	7.444149e-01	1.068169e+00	1.392228e+00	1.440529e+00	-4.830095e-02
132.3         	8.946818e-01	1.049773e+00	1.554349e+00	1.671856e+00	-1.175074e-01
132.6         	1.135310e+00	1.097320e+00	1.808345e+00	2.039482e+00	-2.311370e-01
132.9         	1.393481e+00	1.183415e+00	2.085519e+00	2.436241e+00	-3.507212e-01
133.2         	1.633899e+00	1.268536e+00	2.345657e+00	2.806728e+00	-4.610708e-01
133.5         	1.816002e+00	1.314736e+00	2.551187e+00	3.091596e+00	-5.404090e-01
133.8         	1.941171e+00	1.321975e+00	2.696514e+00	3.289428e+00	-5.929137e-01
134.1         	2.024812e+00	1.300720e+00	2.798728e+00	3.424176e+00	-6.254479e-01
134.4         	2.058605e+00	1.275184e+00	2.853218e+00	3.485214e+00	-6.319955e-01
134.7         	2.057583e+00	1.278312e+00	2.872989e+00	3.494078e+00	-6.210883e-01
135           	2.005969e+00	1.313621e+00	2.840270e+00	3.426104e+00	-5.858340e-01
135.3         	1.878510e+00	1.393945e+00	2.735979e+00	3.246500e+00	-5.105205e-01
135.6         	1.719605e+00	1.478149e+00	2.599044e+00	3.019128e+00	-4.200832e-01
135.9         	1.428100e+00	1.612377e+00	2.344796e+00	2.600498e+00	-2.557021e-01
136.2         	1.082466e+00	1.748497e+00	2.042562e+00	2.103747e+00	-6.118506e-02
136.5         	8.412379e-01	1.792550e+00	1.827889e+00	1.755183e+00	7.270684e-02
136.8         	7.596295e-01	1.715958e+00	1.740701e+00	1.629980e+00	1.107210e-01
137.1         	6.400805e-01	1.618434e+00	1.609124e+00	1.444643e+00	1.644815e-01
137.4         	6.086666e-01	1.437326e+00	1.504402e+00	1.360868e+00	1.435345e-01
137.7         	5.560105e-01	1.405163e+00	1.410158e+00	1.261090e+00	1.490686e-01
138           	4.132802e-01	1.401463e+00	1.209285e+00	1.017923e+00	1.913625e-01
138.3         	2.963953e-01	1.395641e+00	1.027952e+00	8.103711e-01	2.175805e-01
138.6         	2.311802e-01	1.365788e+00	8.918665e-01	6.771135e-01	2.147530e-01
138.9         	1.833667e-01	1.324347e+00	7.798236e-01	5.732785e-01	2.065451e-01
139.2         	1.385727e-01	1.269183e+00	6.704894e-01	4.738174e-01	1.966720e-01
139.5         	8.379787e-02	1.227656e+00	5.536151e-01	3.606054e-01	1.930097e-01
139.8         	1.310561e-02	1.197265e+00	4.231010e-01	2.246561e-01	1.984449e-01
140.1         	-6.179185e-02	1.172279e+00	2.915093e-01	8.396282e-02	2.075465e-01
140.4         	-1.176289e-01	1.139342e+00	1.819694e-01	-2.664421e-02	2.086137e-01
140.7         	-1.494436e-01	1.098251e+00	1.049471e-01	-9.697006e-02	2.019172e-01
141           	-1.393766e-01	1.055939e+00	7.324444e-02	-1.027544e-01	1.759989e-01
141.3         	-6.617639e-02	1.029775e+00	1.075009e-01	-1.242591e-02	1.199269e-01
141.6         	7.147257e-02	1.024854e+00	2.076982e-01	1.753216e-01	3.237651e-02
141.9         	2.698095e-01	1.048328e+00	3.627555e-01	4.511872e-01	-8.843175e-02
142.2         	5.138090e-01	1.089737e+00	5.631920e-01	7.954049e-01	-2.322130e-01
142.5         	8.497264e-01	1.179042e+00	8.489715e-01	1.274212e+00	-4.252406e-01
142.8         	1.134464e+00	1.236216e+00	1.104017e+00	1.686472e+00	-5.824555e-01
143.1         	1.195302e+00	1.169731e+00	1.165326e+00	1.777965e+00	-6.126385e-01
143.4         	1.155605e+00	1.041525e+00	1.134094e+00	1.722652e+00	-5.885584e-01
143.7         	1.303094e+00	9.942612e-01	1.278068e+00	1.942128e+00	-6.640601e-01
144           	1.472715e+00	9.574564e-01	1.480039e+00	2.212734e+00	-7.326951e-01
144.3         	1.598133e+00	9.265857e-01	1.651138e+00	2.423702e+00	-7.725638e-01
144.6         	1.643741e+00	8.754884e-01	1.743377e+00	2.515429e+00	-7.720523e-01
144.9         	1.660413e+00	8.307937e-01	1.808023e+00	2.564425e+00	-7.564014e-01
145.2         	1.672900e+00	8.051692e-01	1.875562e+00	2.610681e+00	-7.351192e-01
145.5         	1.700731e+00	8.148422e-01	1.954297e+00	2.677879e+00	-7.235823e-01
145.8         	1.725863e+00	8.418680e-01	2.022908e+00	2.737317e+00	-7.144088e-01
146.1         	1.718436e+00	8.842937e-01	2.058669e+00	2.747771e+00	-6.891017e-01
146.4         	1.662867e+00	9.477464e-01	2.042155e+00	2.683944e+00	-6.417890e-01
146.7         	1.552972e+00	1.023050e+00	1.970275e+00	2.538110e+00	-5.678351e-01
147           	1.353152e+00	1.125721e+00	1.808850e+00	2.257577e+00	-4.487269e-01
147.3         	1.070408e+00	1.263176e+00	1.571076e+00	1.855946e+00	-2.848703e-01
147.6         	7.617039e-01	1.397170e+00	1.303184e+00	1.413296e+00	-1.101119e-01
147.9         	5.701062e-01	1.420077e+00	1.126386e+00	1.133299e+00	-6.913010e-03
148.2         	3.661361e-01	1.388444e+00	9.280011e-01	8.301366e-01	9.786448e-02
148.5         	1.636288e-01	1.318881e+00	7.155052e-01	5.213814e-01	1.941238e-01
148.8         	5.671281e-02	1.218388e+00	5.667410e-01	3.400833e-01	2.266577e-01
149.1         	1.094006e-01	1.082574e+00	5.500941e-01	3.844477e-01	1.656465e-01
149.4         	1.484421e-01	9.955901e-01	5.178273e-01	4.073558e-01	1.104715e-01
149.7         	1.495514e-01	9.516078e-01	4.584066e-01	3.787547e-01	7.965186e-02
150           	1.038865e-01	9.498975e-01	3.632964e-01	2.855347e-01	7.776173e-02
150.3         	3.546334e-02	9.653195e-01	2.549172e-01	1.629219e-01	9.199525e-02
150.6         	-4.327951e-02	9.829269e-01	1.420883e-01	2.776462e-02	1.143236e-01
150.9         	-1.191025e-01	9.965026e-01	4.379784e-02	-9.720355e-02	1.410014e-01
151.2         	-1.825504e-01	1.003814e+00	-4.119394e-02	-2.031474e-01	1.619535e-01
151.5         	-2.322337e-01	9.951618e-01	-1.112173e-01	-2.878423e-01	1.766250e-01
151.8         	-2.610340e-01	9.809542e-01	-1.574224e-01	-3.397452e-01	1.823228e-01
152.1         	-2.808440e-01	9.613677e-01	-1.891918e-01	-3.754400e-01	1.862481e-01
152.4         	-2.923913e-01	9.463745e-01	-2.061999e-01	-3.954913e-01	1.892914e-01
152.7         	-2.849910e-01	9.490569e-01	-1.962647e-01	-3.831234e-01	1.868586e-01
153           	-2.525291e-01	9.766962e-01	-1.688285e-01	-3.369433e-01	1.681148e-01
153.3         	-1.815143e-01	1.035312e+00	-1.152241e-01	-2.391264e-01	1.239023e-01
153.6         	-4.179754e-02	1.124159e+00	-2.496546e-02	-5.428027e-02	2.931481e-02
153.9         	2.321535e-01	1.282849e+00	1.931636e-01	3.287353e-01	-1.355717e-01
154.2         	5.210753e-01	1.423976e+00	4.242165e-01	7.331835e-01	-3.089671e-01
154.5         	6.176949e-01	1.405451e+00	4.946144e-01	8.650021e-01	-3.703877e-01
154.8         	6.906948e-01	1.311587e+00	5.256704e-01	9.535300e-01	-4.278596e-01
155.1         	8.539286e-01	1.213765e+00	6.601789e-01	1.184018e+00	-5.238391e-01
155.4         	1.039689e+00	1.110792e+00	8.395933e-01	1.459486e+00	-6.198927e-01
155.7         	1.058446e+00	9.440091e-01	8.962101e-01	1.506551e+00	-6.103408e-01
156           	1.120711e+00	8.638917e-01	9.934355e-01	1.617429e+00	-6.239932e-01
156.3         	1.203460e+00	8.628774e-01	1.119097e+00	1.763009e+00	-6.439114e-01
156.6         	1.247716e+00	8.877127e-01	1.228517e+00	1.861974e+00	-6.334570e-01
156.9         	1.219387e+00	9.345679e-01	1.282004e+00	1.860389e+00	-5.783844e-01
157.2         	1.109307e+00	9.946324e-01	1.268566e+00	1.743590e+00	-4.750246e-01
157.5         	9.543320e-01	1.035510e+00	1.216247e+00	1.562456e+00	-3.462083e-01
157.8         	8.069164e-01	1.028999e+00	1.166952e+00	1.390392e+00	-2.234406e-01
158.1         	6.379335e-01	1.004271e+00	1.094556e+00	1.185211e+00	-9.065569e-02
158.4         	4.201703e-01	9.938916e-01	9.560195e-01	8.981800e-01	5.783946e-02
158.7         	6.220779e-02	1.041736e+00	6.718291e-01	3.981223e-01	2.737068e-01
159           	-5.041160e-02	9.591835e-01	5.737547e-01	2.364657e-01	3.372889e-01
159.3         	-2.094028e-02	8.628901e-01	5.853944e-01	2.717569e-01	3.136375e-01
159.6         	-7.530690e-02	8.471622e-01	5.151772e-01	1.822817e-01	3.328955e-01
159.9         	-1.441902e-01	8.458391e-01	4.264426e-01	6.903111e-02	3.574115e-01
160.2         	-2.073594e-01	8.459468e-01	3.332417e-01	-4.073853e-02	3.739803e-01
160.5         	-2.603341e-01	8.399600e-01	2.508496e-01	-1.349093e-01	3.857589e-01
160.8         	-3.200432e-01	8.295476e-01	1.537941e-01	-2.431462e-01	3.969403e-01
161.1         	-3.733016e-01	8.168646e-01	6.111704e-02	-3.427431e-01	4.038601e-01
161.4         	-4.147128e-01	8.040759e-01	-2.661874e-02	-4.280222e-01	4.014034e-01
161.7         	-4.489283e-01	7.964883e-01	-1.058397e-01	-5.018482e-01	3.960085e-01
162           	-4.733657e-01	7.993092e-01	-1.700291e-01	-5.583802e-01	3.883511e-01
162.3         	-4.938569e-01	7.960915e-01	-2.277198e-01	-6.077168e-01	3.799970e-01
162.6         	-5.094446e-01	7.872498e-01	-2.780813e-01	-6.484853e-01	3.704040e-01
162.9         	-5.075034e-01	7.818095e-01	-3.019838e-01	-6.584953e-01	3.565116e-01
163.2         	-5.043687e-01	7.734533e-01	-3.198321e-01	-6.642847e-01	3.444526e-01
163.5         	-5.020555e-01	7.615553e-01	-3.370792e-01	-6.705951e-01	3.335159e-01
163.8         	-4.944724e-01	7.534930e-01	-3.513659e-01	-6.701553e-01	3.187894e-01
164.1         	-4.762653e-01	7.595270e-01	-3.575644e-01	-6.550475e-01	2.974831e-01
164.4         	-4.314355e-01	7.808231e-01	-3.365079e-01	-5.996894e-01	2.631815e-01
164.7         	-3.481178e-01	8.216663e-01	-2.754036e-01	-4.858196e-01	2.104160e-01
165           	-1.929357e-01	8.997971e-01	-1.490033e-01	-2.674374e-01	1.184340e-01
165.3         	4.841416e-02	1.021048e+00	5.441168e-02	7.562001e-02	-2.120832e-02
165.6         	3.058780e-01	1.137340e+00	2.713852e-01	4.415706e-01	-1.701854e-01
165.9         	4.782010e-01	1.177712e+00	4.148146e-01	6.856082e-01	-2.707937e-01
166.2         	6.418671e-01	1.164636e+00	5.508918e-01	9.173131e-01	-3.664212e-01
166.5         	8.398537e-01	1.125296e+00	7.203397e-01	1.200024e+00	-4.796839e-01
166.8         	1.024693e+00	1.054437e+00	8.886757e-01	1.469031e+00	-5.803553e-01
167.1         	1.193487e+00	9.730339e-01	1.048457e+00	1.717715e+00	-6.692582e-01
167.4         	1.139880e+00	8.156791e-01	1.027125e+00	1.653442e+00	-6.263169e-01
167.7         	1.118509e+00	7.309922e-01	1.039033e+00	1.638025e+00	-5.989921e-01
168           	1.142147e+00	7.139462e-01	1.099206e+00	1.691750e+00	-5.925445e-01
168.3         	1.184752e+00	7.329333e-01	1.176045e+00	1.772775e+00	-5.967299e-01
168.6         	1.211695e+00	7.622166e-01	1.235663e+00	1.829526e+00	-5.938629e-01
168.9         	1.221796e+00	7.979365e-01	1.282920e+00	1.863256e+00	-5.803359e-01
169.2         	1.199354e+00	8.392652e-01	1.302619e+00	1.850664e+00	-5.480445e-01
169.5         	1.133711e+00	8.943071e-01	1.269529e+00	1.768476e+00	-4.989469e-01
169.8         	1.027791e+00	9.598852e-01	1.197035e+00	1.626308e+00	-4.292733e-01
170.1         	8.903917e-01	1.028914e+00	1.094494e+00	1.437639e+00	-3.431449e-01
170.4         	7.348593e-01	1.093182e+00	9.695316e-01	1.219625e+00	-2.500935e-01
170.7         	5.493101e-01	1.143973e+00	8.182228e-01	9.584215e-01	-1.401987e-01
171           	3.114196e-01	1.185888e+00	6.200468e-01	6.214430e-01	-1.396214e-03
171.3         	8.526367e-03	1.218467e+00	3.616729e-01	1.893628e-01	1.723101e-01
171.6         	-2.352003e-01	1.192369e+00	1.441874e-01	-1.631066e-01	3.072940e-01
171.9         	-3.732043e-01	1.111006e+00	6.714610e-03	-3.698470e-01	3.765617e-01
172.2         	-3.774469e-01	9.828339e-01	-2.310379e-02	-3.889988e-01	3.658950e-01
172.5         	-3.731532e-01	8.949753e-01	-5.506767e-02	-4.006870e-01	3.456194e-01
172.8         	-4.233628e-01	8.604428e-01	-1.376651e-01	-4.921953e-01	3.545303e-01
173.1         	-4.711988e-01	8.373176e-01	-2.241585e-01	-5.832781e-01	3.591196e-01
173.4         	-5.147082e-01	8.115124e-01	-3.136592e-01	-6.715379e-01	3.578786e-01
173.7         	-5.629506e-01	7.923086e-01	-4.032428e-01	-7.645720e-01	3.613291e-01
174           	-6.027036e-01	7.848572e-01	-4.810703e-01	-8.432388e-01	3.621684e-01
174.3         	-6.048351e-01	7.790643e-01	-5.204660e-01	-8.650681e-01	3.446021e-01
174.6         	-5.722938e-01	7.811577e-01	-5.295357e-01	-8.370616e-01	3.075259e-01
174.9         	-5.157489e-01	7.966234e-01	-5.134828e-01	-7.724903e-01	2.590074e-01
175.2         	-4.348226e-01	8.339820e-01	-4.698329e-01	-6.697391e-01	1.999062e-01
175.5         	-3.251952e-01	8.966189e-01	-3.995724e-01	-5.249814e-01	1.254091e-01
175.8         	-1.639738e-01	9.560208e-01	-2.775194e-01	-3.027335e-01	2.521406e-02
