# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
173.7         	-3.015903e-02	1.420158e+00	4.509498e-01	1.953159e-01	2.556339e-01
174           	-6.887779e-02	1.240509e+00	3.251499e-01	9.369716e-02	2.314527e-01
174.3         	-6.995783e-02	1.199799e+00	3.014642e-01	8.077427e-02	2.206899e-01
174.6         	-6.955638e-02	1.166961e+00	3.098097e-01	8.534849e-02	2.244613e-01
174.9         	-6.569233e-02	1.101445e+00	3.193963e-01	9.400582e-02	2.253905e-01
175.2         	-5.467270e-02	1.015333e+00	3.085719e-01	9.961325e-02	2.089586e-01
175.5         	-4.296625e-02	9.289834e-01	2.716491e-01	9.285829e-02	1.787908e-01
175.8         	-4.200679e-02	8.600127e-01	2.098331e-01	6.290975e-02	1.469233e-01
176.1         	-4.630996e-02	8.100956e-01	1.354814e-01	2.143074e-02	1.140507e-01
176.4         	-5.414745e-02	7.599722e-01	5.764393e-02	-2.532549e-02	8.296942e-02
176.7         	-6.870519e-02	7.041567e-01	-1.920200e-02	-7.830619e-02	5.910419e-02
177           	-8.839287e-02	6.421817e-01	-1.392222e-01	-1.580040e-01	1.878179e-02
177.3         	-1.028632e-01	6.343595e-01	-2.616544e-01	-2.336904e-01	-2.796401e-02
177.6         	-6.359193e-02	6.467267e-01	-3.036412e-01	-2.154125e-01	-8.822864e-02
177.9         	4.613992e-04	6.967735e-01	-2.509754e-01	-1.250263e-01	-1.259491e-01
178.2         	4.677354e-02	8.174827e-01	-1.878398e-01	-4.714638e-02	-1.406935e-01
178.5         	8.065881e-02	1.043514e+00	-1.737762e-01	-6.229306e-03	-1.675469e-01
178.8         	9.548851e-02	1.320975e+00	-2.287590e-01	-1.889098e-02	-2.098680e-01
179.1         	5.269673e-02	1.460925e+00	-3.808180e-01	-1.377123e-01	-2.431057e-01
179.4         	3.625530e-02	1.438591e+00	-4.616377e-01	-1.945636e-01	-2.670742e-01
179.7         	3.545765e-02	1.275209e+00	-4.651943e-01	-1.971395e-01	-2.680548e-01
180           	3.508669e-02	1.198718e+00	-4.584200e-01	-1.941233e-01	-2.642967e-01
180.3         	4.704295e-02	1.174498e+00	-4.215735e-01	-1.637438e-01	-2.578297e-01
180.6         	4.615320e-02	1.155698e+00	-4.060007e-01	-1.568472e-01	-2.491535e-01
180.9         	4.062889e-02	1.112668e+00	-3.879705e-01	-1.533563e-01	-2.346141e-01
181.2         	3.102151e-02	1.037738e+00	-3.407882e-01	-1.393726e-01	-2.014156e-01
181.5         	1.424712e-02	9.657856e-01	-2.951914e-01	-1.333486e-01	-1.618428e-01
181.8         	8.957212e-03	9.199565e-01	-2.849262e-01	-1.335059e-01	-1.514203e-01
182.1         	-5.095923e-03	8.912027e-01	-2.580868e-01	-1.341393e-01	-1.239475e-01
182.4         	-1.948619e-02	8.518948e-01	-2.386322e-01	-1.388023e-01	-9.982990e-02
182.7         	-4.160151e-02	7.809571e-01	-2.050262e-01	-1.441146e-01	-6.091161e-02
183           	-6.109023e-02	7.449401e-01	-1.330290e-01	-1.276048e-01	-5.424288e-03
183.3         	-7.944391e-02	8.124425e-01	-5.992493e-02	-1.094064e-01	4.948145e-02
183.6         	-1.117994e-01	1.006179e+00	-3.336196e-02	-1.284804e-01	9.511839e-02
183.9         	-1.580835e-01	1.305871e+00	-4.105979e-02	-1.786134e-01	1.375536e-01
184.2         	-1.706401e-01	1.512577e+00	-6.557342e-03	-1.739187e-01	1.673614e-01
184.5         	-1.308616e-01	1.564617e+00	1.400225e-01	-6.085034e-02	2.008728e-01
184.8         	-9.468679e-02	1.580855e+00	3.362108e-01	7.341859e-02	2.627922e-01
185.1         	-7.593733e-02	1.454473e+00	4.805846e-01	1.643549e-01	3.162296e-01
185.4         	-9.674617e-02	1.311767e+00	5.181971e-01	1.623524e-01	3.558447e-01
185.7         	-1.182358e-01	1.180917e+00	4.614623e-01	1.124953e-01	3.489670e-01
186           	-1.224932e-01	1.119021e+00	3.886842e-01	7.184887e-02	3.168353e-01
186.3         	-1.258331e-01	1.101950e+00	4.129493e-01	8.064155e-02	3.323077e-01
186.6         	-1.277905e-01	1.081803e+00	4.585108e-01	1.014649e-01	3.570459e-01
186.9         	-1.126495e-01	1.051276e+00	5.061607e-01	1.404308e-01	3.657299e-01
187.2         	-8.709640e-02	1.017900e+00	5.590641e-01	1.924357e-01	3.666285e-01
187.5         	-5.468015e-02	9.942914e-01	5.999670e-01	2.453033e-01	3.546636e-01
187.8         	-2.491331e-02	1.003643e+00	6.156146e-01	2.828940e-01	3.327206e-01
188.1         	1.376333e-03	1.029225e+00	6.326949e-01	3.177238e-01	3.149711e-01
188.4         	3.927994e-02	1.049996e+00	6.568390e-01	3.676994e-01	2.891396e-01
188.7         	6.910873e-02	1.036621e+00	6.632122e-01	4.007148e-01	2.624974e-01
189           	8.963612e-02	9.752757e-01	6.448648e-01	4.120685e-01	2.327963e-01
189.3         	1.200837e-01	9.550765e-01	6.883900e-01	4.642787e-01	2.241113e-01
189.6         	1.394430e-01	9.362182e-01	7.218786e-01	5.003823e-01	2.214963e-01
189.9         	1.239457e-01	8.712912e-01	6.001829e-01	4.240371e-01	1.761458e-01
190.2         	8.368373e-02	8.612009e-01	3.705062e-01	2.689368e-01	1.015694e-01
190.5         	3.000304e-02	1.008668e+00	1.674560e-01	1.137310e-01	5.372496e-02
190.8         	-3.341218e-02	1.238175e+00	-5.773888e-02	-6.228162e-02	4.542742e-03
191.1         	-7.507149e-02	1.459253e+00	-2.486895e-01	-1.994162e-01	-4.927325e-02
191.4         	-1.067574e-02	1.496084e+00	-1.900878e-01	-1.057196e-01	-8.436814e-02
191.7         	4.490679e-02	1.419279e+00	-7.416595e-02	7.823814e-03	-8.198976e-02
192           	2.094395e-02	1.318987e+00	-1.232735e-01	-4.069280e-02	-8.258070e-02
192.3         	1.403366e-02	1.243139e+00	-1.605512e-01	-6.624194e-02	-9.430927e-02
192.6         	1.024405e-02	1.189268e+00	-1.977701e-01	-8.864100e-02	-1.091291e-01
192.9         	1.242485e-02	1.120696e+00	-2.500912e-01	-1.126208e-01	-1.374705e-01
193.2         	2.484639e-02	1.037557e+00	-3.070335e-01	-1.286704e-01	-1.783631e-01
193.5         	3.547718e-02	9.710632e-01	-2.994756e-01	-1.142606e-01	-1.852150e-01
193.8         	2.555128e-02	9.279200e-01	-2.448270e-01	-9.686224e-02	-1.479648e-01
194.1         	1.252638e-02	9.129759e-01	-1.873147e-01	-8.113099e-02	-1.061837e-01
194.4         	6.002694e-04	8.525266e-01	-1.496040e-01	-7.420172e-02	-7.540226e-02
194.7         	-9.102500e-03	7.867680e-01	-1.357273e-01	-7.696617e-02	-5.876117e-02
195           	-2.219563e-02	7.760835e-01	-1.271333e-01	-8.576225e-02	-4.137100e-02
195.3         	-4.258481e-02	8.813409e-01	-1.298985e-01	-1.075341e-01	-2.236447e-02
195.6         	-6.974865e-02	1.101480e+00	-1.160496e-01	-1.277735e-01	1.172384e-02
195.9         	-8.611596e-02	1.369123e+00	-3.066668e-02	-1.014493e-01	7.078263e-02
196.2         	-6.120806e-02	1.483709e+00	1.354922e-01	6.538055e-03	1.289542e-01
196.5         	-5.083492e-02	1.471199e+00	2.408310e-01	6.958060e-02	1.712504e-01
196.8         	-2.259966e-02	1.384893e+00	3.848408e-01	1.698207e-01	2.150201e-01
197.1         	-2.178990e-02	1.230393e+00	4.237803e-01	1.901003e-01	2.336801e-01
197.4         	-5.296647e-02	1.128973e+00	4.277640e-01	1.609155e-01	2.668485e-01
197.7         	-6.649135e-02	1.098936e+00	4.902260e-01	1.786217e-01	3.116044e-01
198           	-7.807802e-02	1.094857e+00	5.256520e-01	1.847480e-01	3.409040e-01
198.3         	-6.859388e-02	1.093020e+00	5.116403e-01	1.872263e-01	3.244140e-01
198.6         	-5.913551e-02	1.093528e+00	5.148460e-01	1.982875e-01	3.165585e-01
198.9         	-3.893624e-02	1.073628e+00	5.278830e-01	2.250052e-01	3.028777e-01
199.2         	-8.153179e-03	1.044679e+00	5.623221e-01	2.730079e-01	2.893142e-01
199.5         	3.637484e-02	1.044755e+00	6.336004e-01	3.531751e-01	2.804254e-01
199.8         	8.794815e-02	1.081958e+00	7.273229e-01	4.516096e-01	2.757133e-01
200.1         	1.456594e-01	1.117044e+00	8.198226e-01	5.555707e-01	2.642520e-01
200.4         	1.699098e-01	1.066561e+00	8.226244e-01	5.812220e-01	2.414024e-01
200.7         	1.630794e-01	9.413697e-01	7.505456e-01	5.383522e-01	2.121934e-01
201           	1.519301e-01	8.786682e-01	6.564623e-01	4.801612e-01	1.763011e-01
201.3         	1.270068e-01	7.917535e-01	4.691367e-01	3.615751e-01	1.075616e-01
201.6         	1.239570e-01	7.525952e-01	3.329184e-01	2.904162e-01	4.250220e-02
201.9         	1.174813e-01	7.908652e-01	2.538863e-01	2.444244e-01	9.461840e-03
202.2         	8.911724e-02	9.161863e-01	1.425545e-01	1.603945e-01	-1.783998e-02
202.5         	3.933134e-02	1.139990e+00	-2.513150e-02	2.676559e-02	-5.189709e-02
202.8         	-5.944097e-03	1.381785e+00	-1.807469e-01	-9.631755e-02	-8.442935e-02
203.1         	2.791089e-02	1.491262e+00	-1.565671e-01	-5.037264e-02	-1.061944e-01
203.4         	6.497184e-02	1.450993e+00	-8.744952e-02	2.124708e-02	-1.086966e-01
203.7         	4.164444e-02	1.287643e+00	-1.503313e-01	-3.352120e-02	-1.168101e-01
204           	4.093978e-02	1.193504e+00	-1.685749e-01	-4.334766e-02	-1.252272e-01
204.3         	3.967768e-02	1.163247e+00	-1.680587e-01	-4.435164e-02	-1.237070e-01
204.6         	4.009322e-02	1.139655e+00	-1.515787e-01	-3.569611e-02	-1.158826e-01
204.9         	3.501316e-02	1.088568e+00	-9.921793e-02	-1.459581e-02	-8.462212e-02
205.2         	1.446880e-02	1.021449e+00	-3.677244e-02	-3.917427e-03	-3.285502e-02
205.5         	-3.027597e-03	9.687567e-01	-4.013176e-02	-2.309348e-02	-1.703828e-02
205.8         	1.523843e-03	9.220370e-01	-6.536326e-02	-3.115778e-02	-3.420547e-02
206.1         	2.130439e-03	8.835667e-01	-8.069290e-02	-3.821601e-02	-4.247689e-02
206.4         	-8.208747e-03	8.165876e-01	-7.056142e-02	-4.348946e-02	-2.707196e-02
206.7         	-2.212494e-02	7.569641e-01	-3.233919e-02	-3.829454e-02	5.955349e-03
207           	-3.009361e-02	7.536309e-01	1.166047e-02	-2.426338e-02	3.592385e-02
207.3         	-4.010989e-02	8.488456e-01	4.498841e-02	-1.761569e-02	6.260410e-02
207.6         	-5.538899e-02	1.054893e+00	5.474947e-02	-2.801425e-02	8.276372e-02
207.9         	-8.349267e-02	1.358072e+00	4.251507e-02	-6.223513e-02	1.047502e-01
208.2         	-9.115095e-02	1.530641e+00	1.147870e-01	-3.375747e-02	1.485444e-01
208.5         	-8.242213e-02	1.502545e+00	2.347222e-01	3.493895e-02	1.997832e-01
208.8         	-6.145377e-02	1.414719e+00	3.477768e-01	1.124346e-01	2.353422e-01
209.1         	-5.739949e-02	1.224713e+00	3.415690e-01	1.133850e-01	2.281840e-01
209.4         	-6.966910e-02	1.098825e+00	2.497029e-01	5.518233e-02	1.945205e-01
209.7         	-6.009045e-02	1.048622e+00	2.877751e-01	8.379709e-02	2.039780e-01
210           	-6.447281e-02	1.033258e+00	3.696184e-01	1.203364e-01	2.492820e-01
210.3         	-6.585090e-02	1.030321e+00	4.414943e-01	1.548962e-01	2.865980e-01
210.6         	-5.066296e-02	1.011165e+00	4.797015e-01	1.891878e-01	2.905137e-01
210.9         	-2.615138e-02	9.773316e-01	5.068607e-01	2.272790e-01	2.795817e-01
211.2         	6.369399e-03	9.575469e-01	5.328584e-01	2.727986e-01	2.600598e-01
211.5         	4.094862e-02	9.756617e-01	5.793461e-01	3.306217e-01	2.487244e-01
211.8         	8.614429e-02	1.027077e+00	6.500674e-01	4.111780e-01	2.388894e-01
212.1         	1.284647e-01	1.060153e+00	7.214006e-01	4.891650e-01	2.322356e-01
212.4         	1.401158e-01	1.007167e+00	7.244461e-01	5.023389e-01	2.221072e-01
212.7         	1.396889e-01	9.021078e-01	6.696672e-01	4.745225e-01	1.951447e-01
213           	1.477173e-01	8.581017e-01	6.306849e-01	4.630597e-01	1.676251e-01
213.3         	1.486316e-01	7.688685e-01	5.195031e-01	4.083831e-01	1.111200e-01
213.6         	1.376626e-01	7.249561e-01	4.241992e-01	3.497622e-01	7.443704e-02
213.9         	1.159061e-01	7.666960e-01	3.128189e-01	2.723155e-01	4.050341e-02
214.2         	7.327361e-02	8.931828e-01	1.359318e-01	1.412395e-01	-5.307721e-03
214.5         	1.243258e-02	1.104096e+00	-6.580084e-02	-2.046784e-02	-4.533300e-02
214.8         	-2.613913e-02	1.322124e+00	-2.185358e-01	-1.354070e-01	-8.312877e-02
215.1         	1.741826e-02	1.425571e+00	-1.907202e-01	-7.794183e-02	-1.127784e-01
215.4         	5.084406e-02	1.389384e+00	-1.412095e-01	-1.976068e-02	-1.214488e-01
215.7         	2.313919e-02	1.227760e+00	-1.613504e-01	-5.753600e-02	-1.038144e-01
216           	1.724531e-02	1.134568e+00	-1.551251e-01	-6.031722e-02	-9.480784e-02
216.3         	1.112018e-02	1.091117e+00	-1.539046e-01	-6.583210e-02	-8.807247e-02
216.6         	5.524881e-03	1.057372e+00	-1.788465e-01	-8.389837e-02	-9.494814e-02
216.9         	1.201225e-02	1.000790e+00	-2.438904e-01	-1.099330e-01	-1.339575e-01
217.2         	3.023196e-02	9.330041e-01	-2.862278e-01	-1.128820e-01	-1.733459e-01
217.5         	3.126071e-02	8.814464e-01	-2.294284e-01	-8.345348e-02	-1.459749e-01
217.8         	1.321049e-02	8.512223e-01	-1.358886e-01	-5.473383e-02	-8.115481e-02
218.1         	4.749099e-03	8.211545e-01	-8.896584e-02	-3.973382e-02	-4.923202e-02
218.4         	-2.460134e-03	7.627029e-01	-7.779979e-02	-4.136003e-02	-3.643976e-02
218.7         	-1.241450e-02	7.244401e-01	-8.259708e-02	-5.371304e-02	-2.888403e-02
219           	-2.926122e-02	7.921278e-01	-1.087096e-01	-8.361602e-02	-2.509359e-02
219.3         	-5.413713e-02	9.679880e-01	-1.357083e-01	-1.219913e-01	-1.371701e-02
219.6         	-7.961402e-02	1.231538e+00	-1.191745e-01	-1.392013e-01	2.002676e-02
219.9         	-6.948847e-02	1.445032e+00	-1.445425e-02	-7.671560e-02	6.226135e-02
220.2         	-5.242313e-02	1.504871e+00	7.095175e-02	-1.694725e-02	8.789900e-02
220.5         	-2.389431e-02	1.434063e+00	1.803490e-01	6.628017e-02	1.140688e-01
220.8         	5.129990e-03	1.245470e+00	2.919168e-01	1.510884e-01	1.408284e-01
221.1         	-4.243621e-03	1.076443e+00	3.433959e-01	1.674543e-01	1.759416e-01
221.4         	-2.889491e-02	1.001605e+00	3.961408e-01	1.691755e-01	2.269653e-01
221.7         	-4.940884e-02	9.902938e-01	4.389852e-01	1.700838e-01	2.689014e-01
222           	-4.425415e-02	9.777302e-01	4.227273e-01	1.671095e-01	2.556178e-01
222.3         	-3.245954e-02	9.699689e-01	4.102336e-01	1.726573e-01	2.375764e-01
222.6         	-1.899813e-02	9.536651e-01	4.245187e-01	1.932612e-01	2.312575e-01
222.9         	5.380390e-03	9.311103e-01	4.682749e-01	2.395178e-01	2.287571e-01
223.2         	4.151308e-02	9.287588e-01	5.522468e-01	3.176365e-01	2.346103e-01
223.5         	8.741669e-02	9.693053e-01	6.755330e-01	4.251832e-01	2.503498e-01
223.8         	1.408176e-01	1.020484e+00	8.113608e-01	5.464980e-01	2.648629e-01
224.1         	1.819989e-01	1.016733e+00	8.841267e-01	6.240622e-01	2.600644e-01
224.4         	1.923231e-01	9.263652e-01	9.039025e-01	6.442744e-01	2.596281e-01
224.7         	2.021262e-01	8.601362e-01	9.040516e-01	6.541520e-01	2.498996e-01
225           	1.626137e-01	7.840746e-01	7.662325e-01	5.457300e-01	2.205025e-01
225.3         	1.214316e-01	7.267621e-01	5.608169e-01	4.018401e-01	1.589768e-01
225.6         	1.021641e-01	7.451113e-01	4.302834e-01	3.173058e-01	1.129777e-01
225.9         	7.400484e-02	8.501363e-01	3.195111e-01	2.337604e-01	8.575069e-02
226.2         	2.013653e-02	1.058239e+00	1.804190e-01	1.103460e-01	7.007297e-02
226.5         	-3.126590e-02	1.286994e+00	2.049965e-02	-2.101607e-02	4.151572e-02
226.8         	-1.278729e-02	1.372207e+00	6.817731e-05	-1.275320e-02	1.282138e-02
227.1         	2.861368e-02	1.372073e+00	4.395378e-02	5.059057e-02	-6.636794e-03
227.4         	3.761788e-02	1.271051e+00	4.492816e-02	6.008196e-02	-1.515381e-02
227.7         	2.146121e-02	1.128929e+00	3.359975e-03	2.314120e-02	-1.978123e-02
228           	1.446615e-02	1.076650e+00	-3.018651e-02	-6.271027e-04	-2.955940e-02
228.3         	1.686553e-02	1.037134e+00	-4.835318e-02	-7.311064e-03	-4.104212e-02
228.6         	2.177173e-02	9.880146e-01	-4.232043e-02	6.115098e-04	-4.293194e-02
228.9         	1.873070e-02	9.098319e-01	-2.899943e-02	4.230983e-03	-3.323041e-02
229.2         	8.590277e-03	8.428165e-01	-3.609987e-02	-9.459657e-03	-2.664021e-02
229.5         	9.968386e-03	7.961534e-01	-5.838253e-02	-1.922288e-02	-3.915965e-02
229.8         	1.904324e-02	7.635592e-01	-9.201660e-02	-2.696506e-02	-6.505153e-02
230.1         	1.691794e-02	7.165945e-01	-1.117466e-01	-3.895534e-02	-7.279122e-02
230.4         	8.869663e-03	6.712647e-01	-1.008702e-01	-4.156546e-02	-5.930478e-02
230.7         	4.998759e-03	6.730173e-01	-9.458727e-02	-4.229487e-02	-5.229239e-02
231           	3.766794e-03	7.647612e-01	-7.192801e-02	-3.219721e-02	-3.973080e-02
231.3         	6.720580e-03	9.552766e-01	-3.180302e-02	-9.180929e-03	-2.262209e-02
231.6         	8.890959e-03	1.219785e+00	1.723059e-04	8.977112e-03	-8.804806e-03
231.9         	8.057920e-04	1.428837e+00	2.604470e-02	1.382814e-02	1.221656e-02
232.2         	-5.998837e-03	1.434550e+00	7.092328e-02	2.946280e-02	4.146048e-02
232.5         	-1.225424e-02	1.350806e+00	1.193420e-01	4.741677e-02	7.192525e-02
232.8         	-2.450643e-02	1.148082e+00	1.123735e-01	3.168033e-02	8.069319e-02
233.1         	-2.318498e-02	9.536194e-01	1.008255e-01	2.722777e-02	7.359773e-02
233.4         	-1.979277e-02	8.836896e-01	1.250986e-01	4.275652e-02	8.234205e-02
233.7         	-2.376020e-02	8.756854e-01	1.864701e-01	6.947484e-02	1.169952e-01
234           	-2.646781e-02	8.861746e-01	2.154135e-01	8.123894e-02	1.341746e-01
234.3         	-2.598595e-02	8.955907e-01	2.450767e-01	9.655242e-02	1.485243e-01
234.6         	-1.702552e-02	8.951205e-01	2.659929e-01	1.159709e-01	1.500220e-01
234.9         	-2.657701e-03	9.057909e-01	2.835803e-01	1.391324e-01	1.444478e-01
235.2         	1.093757e-02	9.821116e-01	3.047115e-01	1.632933e-01	1.414182e-01
235.5         	2.205922e-02	1.136646e+00	3.126212e-01	1.783698e-01	1.342514e-01
235.8         	1.493375e-02	1.317010e+00	2.909575e-01	1.604125e-01	1.305450e-01
236.1         	-7.594475e-04	1.350528e+00	2.319129e-01	1.151970e-01	1.167159e-01
236.4         	-6.874086e-03	1.199044e+00	1.784225e-01	8.233715e-02	9.608532e-02
236.7         	-1.156688e-02	1.078179e+00	1.152659e-01	4.606605e-02	6.919981e-02
237           	-6.555777e-03	8.950682e-01	6.988167e-02	2.838506e-02	4.149661e-02
237.3         	1.599226e-04	7.294452e-01	3.432293e-02	1.732139e-02	1.700154e-02
237.6         	1.664025e-03	6.969633e-01	-1.374092e-02	-5.206436e-03	-8.534487e-03
237.9         	-4.523287e-04	7.662620e-01	-6.419635e-02	-3.255050e-02	-3.164585e-02
238.2         	-8.264602e-03	9.285885e-01	-1.128148e-01	-6.467203e-02	-4.814282e-02
238.5         	-1.226436e-02	1.129952e+00	-1.764995e-01	-1.005141e-01	-7.598541e-02
238.8         	-1.779261e-03	1.322445e+00	-2.504547e-01	-1.270066e-01	-1.234481e-01
239.1         	1.497851e-02	1.424847e+00	-2.801121e-01	-1.250775e-01	-1.550345e-01
239.4         	1.566204e-02	1.323368e+00	-2.631398e-01	-1.159079e-01	-1.472320e-01
239.7         	1.352837e-02	1.209954e+00	-2.821660e-01	-1.275546e-01	-1.546114e-01
240           	1.543350e-02	1.132812e+00	-2.896700e-01	-1.294015e-01	-1.602685e-01
240.3         	1.931057e-02	1.061350e+00	-2.968969e-01	-1.291379e-01	-1.677590e-01
240.6         	2.321486e-02	9.817552e-01	-3.186352e-01	-1.361028e-01	-1.825325e-01
240.9         	2.765192e-02	8.911611e-01	-3.411019e-01	-1.428990e-01	-1.982028e-01
241.2         	3.112662e-02	8.309310e-01	-3.364371e-01	-1.370919e-01	-1.993452e-01
241.5         	2.701476e-02	7.778223e-01	-3.266663e-01	-1.363184e-01	-1.903479e-01
241.8         	2.259082e-02	7.541170e-01	-3.244405e-01	-1.396294e-01	-1.848110e-01
242.1         	1.169806e-02	7.144289e-01	-3.308830e-01	-1.537434e-01	-1.771395e-01
242.4         	-1.355914e-03	6.817783e-01	-3.319921e-01	-1.673520e-01	-1.646401e-01
242.7         	-1.197599e-02	7.170729e-01	-3.367525e-01	-1.803522e-01	-1.564003e-01
243           	-1.866641e-02	8.491939e-01	-3.262410e-01	-1.817869e-01	-1.444541e-01
243.3         	-1.785554e-02	1.075449e+00	-2.838620e-01	-1.597866e-01	-1.240755e-01
243.6         	-1.500066e-02	1.333762e+00	-2.322558e-01	-1.311286e-01	-1.011273e-01
243.9         	-1.057265e-02	1.470190e+00	-1.758453e-01	-9.849529e-02	-7.734999e-02
244.2         	3.495662e-03	1.439896e+00	-8.797284e-02	-4.049076e-02	-4.748208e-02
244.5         	1.854914e-03	1.316579e+00	-1.525469e-02	-5.772431e-03	-9.482258e-03
244.8         	-5.045869e-03	1.123515e+00	4.269086e-02	1.629956e-02	2.639130e-02
245.1         	-2.195846e-02	9.659236e-01	9.159170e-02	2.383739e-02	6.775432e-02
245.4         	-3.150409e-02	9.182604e-01	1.246851e-01	3.083847e-02	9.384665e-02
245.7         	-3.769330e-02	9.147914e-01	1.530523e-01	3.883286e-02	1.142195e-01
246           	-3.836538e-02	9.350828e-01	1.619013e-01	4.258529e-02	1.193160e-01
246.3         	-3.927731e-02	9.432781e-01	1.905044e-01	5.597487e-02	1.345295e-01
246.6         	-3.180748e-02	9.403338e-01	2.353884e-01	8.588671e-02	1.495017e-01
246.9         	-1.288953e-02	9.552952e-01	2.884505e-01	1.313357e-01	1.571148e-01
247.2         	6.146767e-03	1.040853e+00	3.406219e-01	1.764577e-01	1.641642e-01
247.5         	2.142001e-02	1.185770e+00	3.656793e-01	2.042597e-01	1.614197e-01
247.8         	7.003357e-03	1.325753e+00	3.096218e-01	1.618142e-01	1.478075e-01
248.1         	-2.188496e-02	1.322202e+00	2.194089e-01	8.781950e-02	1.315894e-01
248.4         	-1.501746e-02	1.208618e+00	1.974647e-01	8.371487e-02	1.137498e-01
248.7         	-2.597531e-02	1.065970e+00	1.377321e-01	4.289075e-02	9.484137e-02
249           	-1.469877e-02	8.736486e-01	1.214487e-01	4.602556e-02	7.542310e-02
249.3         	-7.265036e-03	7.424693e-01	9.279438e-02	3.913215e-02	5.366223e-02
249.6         	-5.239165e-03	7.323361e-01	6.494874e-02	2.723521e-02	3.771354e-02
249.9         	-6.924023e-03	8.301356e-01	3.060764e-02	8.379796e-03	2.222784e-02
250.2         	-7.492030e-03	1.022663e+00	-1.412603e-02	-1.455505e-02	4.290144e-04
250.5         	-1.136293e-02	1.233758e+00	-8.707841e-02	-5.490213e-02	-3.217627e-02
250.8         	-7.320930e-03	1.395909e+00	-1.557859e-01	-8.521390e-02	-7.057204e-02
251.1         	5.784886e-03	1.416879e+00	-1.683959e-01	-7.841307e-02	-8.998284e-02
251.4         	1.350631e-02	1.287349e+00	-1.774317e-01	-7.520956e-02	-1.022222e-01
251.7         	1.620644e-02	1.192339e+00	-1.950203e-01	-8.130373e-02	-1.137166e-01
252           	2.280651e-02	1.121798e+00	-2.091004e-01	-8.174370e-02	-1.273567e-01
252.3         	2.762003e-02	1.051183e+00	-2.089362e-01	-7.684804e-02	-1.320881e-01
252.6         	2.359575e-02	9.613942e-01	-1.921753e-01	-7.249188e-02	-1.196834e-01
252.9         	1.291487e-02	8.865952e-01	-1.991452e-01	-8.665775e-02	-1.124875e-01
253.2         	1.585154e-02	8.346718e-01	-2.284608e-01	-9.837887e-02	-1.300819e-01
253.5         	1.998111e-02	7.943698e-01	-2.594091e-01	-1.097234e-01	-1.496857e-01
253.8         	1.901918e-02	7.680904e-01	-2.820034e-01	-1.219825e-01	-1.600209e-01
254.1         	6.777204e-03	7.125918e-01	-2.785390e-01	-1.324923e-01	-1.460467e-01
254.4         	-6.985745e-03	6.804769e-01	-2.615565e-01	-1.377640e-01	-1.237925e-01
254.7         	-1.253807e-02	7.408325e-01	-2.343343e-01	-1.297052e-01	-1.046291e-01
255           	-1.472318e-02	9.090546e-01	-1.976809e-01	-1.135636e-01	-8.411724e-02
255.3         	-1.277640e-02	1.169259e+00	-1.786807e-01	-1.021168e-01	-7.656396e-02
255.6         	-1.580223e-02	1.414522e+00	-1.856138e-01	-1.086091e-01	-7.700465e-02
255.9         	-1.131303e-02	1.476342e+00	-1.258815e-01	-7.425378e-02	-5.162773e-02
256.2         	4.538795e-03	1.424307e+00	1.838397e-02	1.373078e-02	4.653189e-03
256.5         	-1.784032e-02	1.252593e+00	6.894573e-02	1.663254e-02	5.231319e-02
256.8         	-2.576265e-02	1.089427e+00	8.324933e-02	1.586202e-02	6.738731e-02
257.1         	-3.204701e-02	9.835245e-01	6.070660e-02	-1.693714e-03	6.240031e-02
257.4         	-4.039581e-02	9.345340e-01	1.021398e-01	1.067409e-02	9.146571e-02
257.7         	-4.490117e-02	9.281144e-01	1.323053e-01	2.125147e-02	1.110538e-01
258           	-5.688220e-02	9.290534e-01	1.650031e-01	2.561933e-02	1.393837e-01
258.3         	-5.932051e-02	9.191618e-01	1.895192e-01	3.543911e-02	1.540801e-01
258.6         	-5.179642e-02	9.043422e-01	1.936793e-01	4.504321e-02	1.486360e-01
258.9         	-4.263158e-02	9.106359e-01	1.824245e-01	4.858065e-02	1.338438e-01
259.2         	-4.284028e-02	9.681022e-01	1.529818e-01	3.365063e-02	1.193312e-01
259.5         	-5.051959e-02	1.088117e+00	1.013764e-01	1.685910e-04	1.012078e-01
259.8         	-7.576796e-02	1.241783e+00	1.698574e-02	-6.727509e-02	8.426083e-02
260.1         	-9.072062e-02	1.291348e+00	-4.829492e-02	-1.148681e-01	6.657316e-02
260.4         	-8.788795e-02	1.246441e+00	-1.017599e-01	-1.387679e-01	3.700802e-02
260.7         	-4.736758e-02	1.207240e+00	-5.820386e-02	-7.646951e-02	1.826564e-02
261           	-1.228883e-02	1.025794e+00	-3.149569e-02	-2.803667e-02	-3.459013e-03
261.3         	9.210616e-03	8.834996e-01	-3.663622e-02	-9.107496e-03	-2.752873e-02
261.6         	-1.232509e-02	8.348396e-01	-1.330480e-01	-7.884908e-02	-5.419891e-02
