# y+ ()       
# Time        	patch         	min           	max           	average       
86.1          	bodyWall	2.526610e-02	4.605384e+00	1.297476e+00
86.4          	bodyWall	9.609878e-02	4.689671e+00	1.394975e+00
86.7          	bodyWall	8.330169e-02	4.779709e+00	1.480475e+00
87            	bodyWall	9.439060e-02	4.899092e+00	1.556775e+00
87.3          	bodyWall	1.252388e-01	5.405076e+00	1.954806e+00
87.6          	bodyWall	1.403815e-01	6.106771e+00	2.131007e+00
87.9          	bodyWall	1.010567e-01	6.260612e+00	2.179876e+00
88.2          	bodyWall	1.461606e-01	6.107982e+00	2.151223e+00
88.5          	bodyWall	8.850731e-02	5.637930e+00	2.070975e+00
88.8          	bodyWall	6.681000e-02	5.286542e+00	1.914022e+00
89.1          	bodyWall	1.495472e-01	5.138413e+00	1.649205e+00
89.4          	bodyWall	6.526581e-02	4.929875e+00	1.510824e+00
89.7          	bodyWall	1.497375e-01	4.773040e+00	1.497658e+00
90            	bodyWall	1.924537e-01	4.680462e+00	1.464071e+00
90.3          	bodyWall	1.303601e-01	4.642229e+00	1.369079e+00
90.6          	bodyWall	4.913631e-02	4.585025e+00	1.318066e+00
90.9          	bodyWall	5.939582e-02	4.502626e+00	1.315861e+00
91.2          	bodyWall	9.504739e-02	4.410180e+00	1.292931e+00
91.5          	bodyWall	6.602304e-02	4.335983e+00	1.272046e+00
91.8          	bodyWall	6.771621e-02	4.348485e+00	1.293700e+00
92.1          	bodyWall	1.358364e-01	4.421599e+00	1.312627e+00
92.4          	bodyWall	6.396292e-02	4.495338e+00	1.378077e+00
92.7          	bodyWall	5.408030e-02	4.635023e+00	1.482484e+00
93            	bodyWall	8.453910e-02	4.830563e+00	1.599865e+00
93.3          	bodyWall	7.589056e-02	5.768983e+00	2.047571e+00
93.6          	bodyWall	7.333764e-02	6.402774e+00	2.232279e+00
93.9          	bodyWall	1.139141e-01	6.601822e+00	2.324144e+00
94.2          	bodyWall	1.208972e-01	6.530791e+00	2.323714e+00
94.5          	bodyWall	8.308872e-02	6.186221e+00	2.261528e+00
94.8          	bodyWall	9.720877e-02	5.355415e+00	2.116693e+00
95.1          	bodyWall	7.388148e-02	5.075592e+00	1.728766e+00
95.4          	bodyWall	1.295231e-01	4.845648e+00	1.457728e+00
95.7          	bodyWall	2.115326e-02	4.660282e+00	1.469405e+00
96            	bodyWall	1.405528e-01	4.556467e+00	1.431023e+00
96.3          	bodyWall	8.507290e-02	4.527990e+00	1.373611e+00
96.6          	bodyWall	7.662344e-02	4.504421e+00	1.361237e+00
96.9          	bodyWall	6.928899e-02	4.449031e+00	1.338221e+00
97.2          	bodyWall	1.189798e-01	4.459557e+00	1.327463e+00
97.5          	bodyWall	7.527457e-02	4.490813e+00	1.322217e+00
97.8          	bodyWall	6.523332e-02	4.530026e+00	1.335361e+00
98.1          	bodyWall	5.734748e-02	4.564862e+00	1.390546e+00
98.4          	bodyWall	8.419763e-02	4.594613e+00	1.475685e+00
98.7          	bodyWall	8.995874e-02	4.638475e+00	1.553572e+00
99            	bodyWall	9.163878e-02	5.193990e+00	1.770332e+00
99.3          	bodyWall	1.626102e-01	6.035536e+00	2.073327e+00
99.6          	bodyWall	9.770779e-02	6.299632e+00	2.204604e+00
99.9          	bodyWall	3.649367e-02	6.247546e+00	2.212986e+00
100.2         	bodyWall	5.952460e-02	5.931610e+00	2.186940e+00
100.5         	bodyWall	3.837549e-02	5.303153e+00	2.117812e+00
100.8         	bodyWall	1.609368e-01	5.078067e+00	1.929849e+00
101.1         	bodyWall	1.561559e-01	4.923152e+00	1.726895e+00
101.4         	bodyWall	1.710039e-01	4.747925e+00	1.476200e+00
101.7         	bodyWall	1.881847e-01	4.629281e+00	1.491779e+00
102           	bodyWall	1.370043e-01	4.554984e+00	1.437740e+00
102.3         	bodyWall	5.826457e-02	4.501407e+00	1.364395e+00
102.6         	bodyWall	1.052908e-01	4.468389e+00	1.330570e+00
102.9         	bodyWall	9.223360e-02	4.452717e+00	1.294623e+00
103.2         	bodyWall	5.304691e-02	4.451588e+00	1.291520e+00
103.5         	bodyWall	6.527767e-02	4.449575e+00	1.316072e+00
103.8         	bodyWall	5.442274e-02	4.459699e+00	1.335645e+00
104.1         	bodyWall	5.986120e-02	4.489691e+00	1.357185e+00
104.4         	bodyWall	4.762097e-02	4.536118e+00	1.450205e+00
104.7         	bodyWall	6.052466e-02	4.662805e+00	1.569697e+00
105           	bodyWall	1.201345e-01	4.836674e+00	1.739114e+00
105.3         	bodyWall	5.438585e-02	5.976419e+00	2.166516e+00
105.6         	bodyWall	1.137215e-01	6.447939e+00	2.342738e+00
105.9         	bodyWall	7.640168e-02	6.562918e+00	2.368049e+00
106.2         	bodyWall	8.782993e-02	6.369486e+00	2.297335e+00
106.5         	bodyWall	9.488483e-02	5.786871e+00	2.214833e+00
106.8         	bodyWall	1.223376e-01	5.037225e+00	2.045101e+00
107.1         	bodyWall	1.156047e-01	4.850563e+00	1.690815e+00
107.4         	bodyWall	1.186131e-01	4.621527e+00	1.396506e+00
107.7         	bodyWall	2.885947e-02	4.469056e+00	1.372174e+00
108           	bodyWall	1.502816e-01	4.408978e+00	1.395905e+00
108.3         	bodyWall	9.816053e-02	4.415132e+00	1.375899e+00
108.6         	bodyWall	1.255910e-01	4.411255e+00	1.352085e+00
108.9         	bodyWall	7.547957e-02	4.405745e+00	1.321514e+00
109.2         	bodyWall	9.635901e-02	4.416539e+00	1.293959e+00
109.5         	bodyWall	1.331870e-01	4.441629e+00	1.302573e+00
109.8         	bodyWall	1.132765e-01	4.474779e+00	1.319787e+00
110.1         	bodyWall	9.939217e-02	4.522410e+00	1.401427e+00
110.4         	bodyWall	9.729471e-02	4.596605e+00	1.501836e+00
110.7         	bodyWall	8.461237e-02	4.712216e+00	1.645389e+00
111           	bodyWall	6.456123e-02	5.541042e+00	1.896989e+00
111.3         	bodyWall	1.588469e-01	6.037404e+00	2.171797e+00
111.6         	bodyWall	1.643091e-01	6.389644e+00	2.252912e+00
111.9         	bodyWall	1.110849e-01	6.347557e+00	2.252441e+00
112.2         	bodyWall	1.266130e-01	5.933938e+00	2.207488e+00
112.5         	bodyWall	1.209646e-01	5.256395e+00	2.109076e+00
112.8         	bodyWall	1.135886e-01	5.025419e+00	1.860291e+00
113.1         	bodyWall	6.302672e-02	4.733643e+00	1.565436e+00
113.4         	bodyWall	5.571265e-02	4.545931e+00	1.376216e+00
113.7         	bodyWall	1.121190e-01	4.452529e+00	1.376824e+00
114           	bodyWall	5.365808e-02	4.399635e+00	1.354431e+00
114.3         	bodyWall	1.349117e-02	4.411215e+00	1.329348e+00
114.6         	bodyWall	5.595501e-02	4.438168e+00	1.323956e+00
114.9         	bodyWall	5.917315e-02	4.462701e+00	1.327736e+00
115.2         	bodyWall	9.948975e-02	4.481127e+00	1.358599e+00
115.5         	bodyWall	6.236814e-02	4.493676e+00	1.375432e+00
115.8         	bodyWall	8.104816e-02	4.515783e+00	1.390018e+00
116.1         	bodyWall	7.846808e-02	4.556699e+00	1.432255e+00
116.4         	bodyWall	4.167341e-02	4.615787e+00	1.521495e+00
116.7         	bodyWall	4.503373e-02	4.701250e+00	1.616973e+00
117           	bodyWall	8.759521e-02	4.864826e+00	1.779869e+00
117.3         	bodyWall	1.512160e-01	6.045430e+00	2.160178e+00
117.6         	bodyWall	1.316169e-01	6.428041e+00	2.335964e+00
117.9         	bodyWall	8.555417e-02	6.454526e+00	2.361910e+00
118.2         	bodyWall	1.679446e-01	6.231350e+00	2.313579e+00
118.5         	bodyWall	6.875587e-02	5.667743e+00	2.190983e+00
118.8         	bodyWall	7.850107e-02	5.183535e+00	1.950902e+00
119.1         	bodyWall	1.002492e-01	5.008900e+00	1.665711e+00
