Point ID,arc_length,Co,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
245,5.145,0.00054558,2.70149e-12,-0.000651762,nan,nan,0.0018871,3,-5.355,0.05,6.13828,0.407657,0.407658,-0.00403471,0,0.407678,-0.00403405,0,0.407677,0.416873,-0.0033505,0,0.416886,1,0
246,5.166,0.000545624,3.00341e-12,-0.000666042,nan,nan,0.00187354,3,-5.334,0.05,6.11997,0.407656,0.407657,-0.00404884,0,0.407677,-0.00404817,0,0.407676,0.416954,-0.00334311,0,0.416968,1,0
247,5.187,0.000545669,3.30533e-12,-0.000680321,nan,nan,0.00185997,3,-5.313,0.05,6.10168,0.407655,0.407656,-0.00406297,0,0.407676,-0.00406229,0,0.407675,0.417035,-0.00333573,0,0.417049,1,0
248,5.208,0.000545713,3.60725e-12,-0.000694601,nan,nan,0.00184641,3,-5.292,0.05,6.0834,0.407654,0.407655,-0.0040771,0,0.407676,-0.00407641,0,0.407675,0.417117,-0.00332834,0,0.41713,1,0
249,5.229,0.000545758,3.90917e-12,-0.00070888,nan,nan,0.00183284,3,-5.271,0.05,6.06514,0.407653,0.407654,-0.00409123,0,0.407675,-0.00409053,0,0.407674,0.417198,-0.00332095,0,0.417211,1,0
250,5.25,0.000545803,4.21109e-12,-0.00072316,nan,nan,0.00181928,3,-5.25,0.05,6.0469,0.407652,0.407653,-0.00410536,0,0.407674,-0.00410466,0,0.407673,0.417279,-0.00331356,0,0.417292,1,0
251,5.271,0.000545847,4.51301e-12,-0.000737439,nan,nan,0.00180571,3,-5.229,0.05,6.02868,0.407651,0.407652,-0.00411949,0,0.407673,-0.00411878,0,0.407672,0.41736,-0.00330618,0,0.417374,1,0
252,5.292,0.000545892,4.81493e-12,-0.000751718,nan,nan,0.00179215,3,-5.208,0.05,6.01047,0.40765,0.407651,-0.00413362,0,0.407672,-0.0041329,0,0.407671,0.417442,-0.00329879,0,0.417455,1,0
253,5.313,0.000545936,5.11685e-12,-0.000765998,nan,nan,0.00177858,3,-5.187,0.05,5.99228,0.407649,0.40765,-0.00414776,0,0.407671,-0.00414702,0,0.40767,0.417523,-0.0032914,0,0.417536,1,0
254,5.334,0.000545981,5.41877e-12,-0.000780277,nan,nan,0.00176502,3,-5.166,0.05,5.97412,0.407648,0.407649,-0.00416189,0,0.40767,-0.00416114,0,0.407669,0.417604,-0.00328402,0,0.417617,1,0
255,5.355,0.000546026,5.72069e-12,-0.000794557,nan,nan,0.00175145,3,-5.145,0.05,5.95597,0.407647,0.407648,-0.00417602,0,0.407669,-0.00417526,0,0.407668,0.417685,-0.00327663,0,0.417698,1,0
256,5.376,0.00054607,6.02261e-12,-0.000808836,nan,nan,0.00173789,3,-5.124,0.05,5.93783,0.407646,0.407647,-0.00419015,0,0.407669,-0.00418938,0,0.407668,0.417767,-0.00326924,0,0.417779,1,0
257,5.397,0.00054611,9.43168e-12,-0.000823565,nan,nan,0.00172284,3,-5.103,0.05,5.91972,0.407637,0.407638,-0.00420411,0,0.40766,-0.00420333,0,0.407659,0.417854,-0.00325702,0,0.417866,1,0
258,5.418,0.000546148,1.48378e-11,-0.000838583,nan,nan,0.00170682,3,-5.082,0.05,5.90163,0.407624,0.407625,-0.00421795,0,0.407647,-0.00421717,0,0.407646,0.417944,-0.00324169,0,0.417957,1,0
259,5.439,0.000546185,2.02437e-11,-0.0008536,nan,nan,0.00169081,3,-5.061,0.05,5.88355,0.40761,0.407611,-0.0042318,0,0.407633,-0.004231,0,0.407632,0.418035,-0.00322636,0,0.418047,1,0
260,5.46,0.000546222,2.56496e-11,-0.000868617,nan,nan,0.0016748,3,-5.04,0.05,5.8655,0.407596,0.407598,-0.00424565,0,0.40762,-0.00424484,0,0.407619,0.418125,-0.00321103,0,0.418138,1,0
261,5.481,0.000546259,3.10556e-11,-0.000883635,nan,nan,0.00165879,3,-5.019,0.05,5.84747,0.407583,0.407584,-0.0042595,0,0.407606,-0.00425868,0,0.407605,0.418216,-0.00319569,0,0.418228,1,0
262,5.502,0.000546297,3.64615e-11,-0.000898652,nan,nan,0.00164278,3,-4.998,0.05,5.82945,0.407569,0.40757,-0.00427334,0,0.407593,-0.00427251,0,0.407592,0.418307,-0.00318036,0,0.418319,1,0
263,5.523,0.000546334,4.18675e-11,-0.00091367,nan,nan,0.00162677,3,-4.977,0.05,5.81146,0.407556,0.407557,-0.00428719,0,0.407579,-0.00428635,0,0.407578,0.418397,-0.00316503,0,0.418409,1,0
264,5.544,0.000546371,4.72735e-11,-0.000928687,nan,nan,0.00161076,3,-4.956,0.05,5.79348,0.407542,0.407543,-0.00430104,0,0.407566,-0.00430018,0,0.407565,0.418488,-0.0031497,0,0.4185,1,0
265,5.565,0.000546408,5.26795e-11,-0.000943705,nan,nan,0.00159474,3,-4.935,0.05,5.77553,0.407528,0.407529,-0.00431489,0,0.407552,-0.00431402,0,0.407551,0.418579,-0.00313437,0,0.41859,1,0
266,5.586,0.000546446,5.80854e-11,-0.000958722,nan,nan,0.00157873,3,-4.914,0.05,5.75759,0.407515,0.407516,-0.00432874,0,0.407539,-0.00432786,0,0.407538,0.418669,-0.00311904,0,0.418681,1,0
267,5.607,0.000546483,6.34914e-11,-0.00097374,nan,nan,0.00156272,3,-4.893,0.05,5.73968,0.407501,0.407502,-0.00434258,0,0.407525,-0.00434169,0,0.407524,0.41876,-0.00310371,0,0.418771,1,0
268,5.628,0.00054652,6.88973e-11,-0.000988757,nan,nan,0.00154671,3,-4.872,0.05,5.72179,0.407487,0.407489,-0.00435643,0,0.407512,-0.00435553,0,0.407511,0.41885,-0.00308838,0,0.418862,1,0
269,5.649,0.000546557,7.43034e-11,-0.00100377,nan,nan,0.0015307,3,-4.851,0.05,5.70392,0.407474,0.407475,-0.00437028,0,0.407498,-0.00436936,0,0.407497,0.418941,-0.00307304,0,0.418952,1,0
270,5.67,0.000546594,7.97094e-11,-0.00101879,nan,nan,0.00151469,3,-4.83,0.05,5.68607,0.40746,0.407461,-0.00438413,0,0.407485,-0.0043832,0,0.407484,0.419032,-0.00305771,0,0.419043,1,0
271,5.691,0.000546632,8.51153e-11,-0.00103381,nan,nan,0.00149867,3,-4.809,0.05,5.66824,0.407447,0.407448,-0.00439798,0,0.407471,-0.00439704,0,0.40747,0.419122,-0.00304238,0,0.419133,1,0
272,5.712,0.000546669,9.05212e-11,-0.00104883,nan,nan,0.00148266,3,-4.788,0.05,5.65044,0.407433,0.407434,-0.00441182,0,0.407458,-0.00441087,0,0.407457,0.419213,-0.00302705,0,0.419224,1,0
273,5.733,0.000546706,9.59272e-11,-0.00106384,nan,nan,0.00146665,3,-4.767,0.05,5.63265,0.407419,0.407421,-0.00442567,0,0.407445,-0.00442471,0,0.407443,0.419304,-0.00301172,0,0.419314,1,0
274,5.754,0.000546737,1.287e-10,-0.00107871,nan,nan,0.00144967,3,-4.746,0.05,5.61489,0.407397,0.407398,-0.00443889,0,0.407423,-0.00443791,0,0.407421,0.419398,-0.0029909,0,0.419408,1,0
275,5.775,0.000546759,1.95683e-10,-0.00109339,nan,nan,0.00143148,3,-4.725,0.05,5.59715,0.407364,0.407366,-0.00445133,0,0.40739,-0.00445033,0,0.407389,0.419496,-0.00296323,0,0.419506,1,0
276,5.796,0.000546781,2.62666e-10,-0.00110806,nan,nan,0.00141328,3,-4.704,0.05,5.57944,0.407332,0.407333,-0.00446377,0,0.407357,-0.00446275,0,0.407356,0.419594,-0.00293555,0,0.419604,1,0
277,5.817,0.000546803,3.29649e-10,-0.00112274,nan,nan,0.00139509,3,-4.683,0.05,5.56174,0.407299,0.4073,-0.0044762,0,0.407325,-0.00447518,0,0.407324,0.419692,-0.00290787,0,0.419703,1,0
278,5.838,0.000546825,3.96631e-10,-0.00113741,nan,nan,0.0013769,3,-4.662,0.05,5.54407,0.407266,0.407268,-0.00448864,0,0.407292,-0.0044876,0,0.407291,0.419791,-0.0028802,0,0.419801,1,0
279,5.859,0.000546847,4.63616e-10,-0.00115209,nan,nan,0.0013587,3,-4.641,0.05,5.52643,0.407234,0.407235,-0.00450108,0,0.40726,-0.00450002,0,0.407258,0.419889,-0.00285252,0,0.419899,1,0
280,5.88,0.000546869,5.30599e-10,-0.00116677,nan,nan,0.00134051,3,-4.62,0.05,5.5088,0.407201,0.407202,-0.00451351,0,0.407227,-0.00451244,0,0.407226,0.419987,-0.00282484,0,0.419997,1,0
281,5.901,0.000546891,5.97581e-10,-0.00118144,nan,nan,0.00132231,3,-4.599,0.05,5.4912,0.407168,0.407169,-0.00452595,0,0.407194,-0.00452486,0,0.407193,0.420086,-0.00279717,0,0.420095,1,0
282,5.922,0.000546913,6.64564e-10,-0.00119612,nan,nan,0.00130412,3,-4.578,0.05,5.47363,0.407135,0.407137,-0.00453839,0,0.407162,-0.00453728,0,0.407161,0.420184,-0.00276949,0,0.420193,1,0
283,5.943,0.000546935,7.31547e-10,-0.0012108,nan,nan,0.00128593,3,-4.557,0.05,5.45607,0.407103,0.407104,-0.00455082,0,0.407129,-0.0045497,0,0.407128,0.420282,-0.00274182,0,0.420291,1,0
284,5.964,0.000546957,7.98531e-10,-0.00122547,nan,nan,0.00126773,3,-4.536,0.05,5.43855,0.40707,0.407071,-0.00456326,0,0.407097,-0.00456212,0,0.407095,0.420381,-0.00271414,0,0.420389,1,0
285,5.985,0.000546979,8.65514e-10,-0.00124015,nan,nan,0.00124954,3,-4.515,0.05,5.42104,0.407037,0.407038,-0.00457569,0,0.407064,-0.00457454,0,0.407063,0.420479,-0.00268646,0,0.420487,1,0
286,6.006,0.000547001,9.32497e-10,-0.00125482,nan,nan,0.00123134,3,-4.494,0.05,5.40357,0.407004,0.407006,-0.00458813,0,0.407032,-0.00458696,0,0.40703,0.420577,-0.00265879,0,0.420585,1,0
287,6.027,0.000547023,9.99479e-10,-0.0012695,nan,nan,0.00121315,3,-4.473,0.05,5.38611,0.406972,0.406973,-0.00460057,0,0.406999,-0.00459938,0,0.406998,0.420675,-0.00263111,0,0.420684,1,0
288,6.048,0.000547045,1.06646e-09,-0.00128418,nan,nan,0.00119496,3,-4.452,0.05,5.36869,0.406939,0.40694,-0.004613,0,0.406966,-0.0046118,0,0.406965,0.420774,-0.00260343,0,0.420782,1,0
289,6.069,0.000547067,1.13345e-09,-0.00129885,nan,nan,0.00117676,3,-4.431,0.05,5.35129,0.406906,0.406908,-0.00462544,0,0.406934,-0.00462422,0,0.406933,0.420872,-0.00257576,0,0.42088,1,0
290,6.09,0.000547067,1.6607e-09,-0.00131254,nan,nan,0.00115638,3,-4.41,0.05,5.33391,0.406851,0.406852,-0.00463614,0,0.406878,-0.0046349,0,0.406877,0.420976,-0.00253924,0,0.420984,1,0
291,6.111,0.000547063,2.2753e-09,-0.00132605,nan,nan,0.00113558,3,-4.389,0.05,5.31656,0.40679,0.406792,-0.00464651,0,0.406818,-0.00464525,0,0.406817,0.421081,-0.00250104,0,0.421088,1,0
292,6.132,0.000547058,2.8899e-09,-0.00133956,nan,nan,0.00111477,3,-4.368,0.05,5.29924,0.40673,0.406732,-0.00465688,0,0.406758,-0.0046556,0,0.406757,0.421186,-0.00246284,0,0.421193,1,0
293,6.153,0.000547054,3.5045e-09,-0.00135306,nan,nan,0.00109397,3,-4.347,0.05,5.28194,0.40667,0.406672,-0.00466726,0,0.406699,-0.00466595,0,0.406697,0.421291,-0.00242465,0,0.421298,1,0
294,6.174,0.00054705,4.1191e-09,-0.00136657,nan,nan,0.00107317,3,-4.326,0.05,5.26467,0.40661,0.406612,-0.00467763,0,0.406639,-0.0046763,0,0.406637,0.421396,-0.00238645,0,0.421402,1,0
295,6.195,0.000547045,4.73372e-09,-0.00138008,nan,nan,0.00105237,3,-4.305,0.05,5.24743,0.40655,0.406552,-0.004688,0,0.406579,-0.00468666,0,0.406577,0.421501,-0.00234825,0,0.421507,1,0
296,6.216,0.000547041,5.34832e-09,-0.00139358,nan,nan,0.00103157,3,-4.284,0.05,5.23022,0.40649,0.406492,-0.00469837,0,0.406519,-0.00469701,0,0.406517,0.421605,-0.00231005,0,0.421612,1,0
297,6.237,0.000547037,5.96292e-09,-0.00140709,nan,nan,0.00101077,3,-4.263,0.05,5.21303,0.40643,0.406432,-0.00470874,0,0.406459,-0.00470736,0,0.406457,0.42171,-0.00227185,0,0.421717,1,0
298,6.258,0.000547032,6.57752e-09,-0.0014206,nan,nan,0.000989964,3,-4.242,0.05,5.19587,0.40637,0.406372,-0.00471911,0,0.406399,-0.00471771,0,0.406397,0.421815,-0.00223366,0,0.421821,1,0
299,6.279,0.000547028,7.19212e-09,-0.0014341,nan,nan,0.000969162,3,-4.221,0.05,5.17874,0.40631,0.406311,-0.00472948,0,0.406339,-0.00472806,0,0.406338,0.42192,-0.00219546,0,0.421926,1,0
300,6.3,0.000547024,7.80674e-09,-0.00144761,nan,nan,0.00094836,3,-4.2,0.05,5.16164,0.40625,0.406251,-0.00473985,0,0.406279,-0.00473841,0,0.406278,0.422025,-0.00215726,0,0.422031,1,0
301,6.321,0.000547019,8.42134e-09,-0.00146111,nan,nan,0.000927558,3,-4.179,0.05,5.14456,0.40619,0.406191,-0.00475022,0,0.406219,-0.00474876,0,0.406218,0.42213,-0.00211906,0,0.422135,1,0
302,6.342,0.000547015,9.03594e-09,-0.00147462,nan,nan,0.000906757,3,-4.158,0.05,5.12752,0.40613,0.406131,-0.0047606,0,0.406159,-0.00475911,0,0.406158,0.422235,-0.00208087,0,0.42224,1,0
303,6.363,0.000547011,9.65054e-09,-0.00148813,nan,nan,0.000885955,3,-4.137,0.05,5.11051,0.40607,0.406071,-0.00477097,0,0.406099,-0.00476946,0,0.406098,0.42234,-0.00204267,0,0.422345,1,0
304,6.384,0.000546981,1.27747e-08,-0.00149995,nan,nan,0.000863653,3,-4.116,0.05,5.09352,0.405987,0.405988,-0.00477807,0,0.406016,-0.00477654,0,0.406015,0.422448,-0.00199366,0,0.422452,1,0
305,6.405,0.000546938,1.72205e-08,-0.00151088,nan,nan,0.000840559,3,-4.095,0.05,5.07657,0.405892,0.405893,-0.00478345,0,0.405922,-0.00478189,0,0.40592,0.422557,-0.00193895,0,0.422561,1,0
306,6.426,0.000546896,2.16662e-08,-0.00152182,nan,nan,0.000817466,3,-4.074,0.05,5.05964,0.405797,0.405798,-0.00478883,0,0.405827,-0.00478725,0,0.405825,0.422666,-0.00188425,0,0.42267,1,0
307,6.447,0.000546853,2.61119e-08,-0.00153275,nan,nan,0.000794373,3,-4.053,0.05,5.04275,0.405702,0.405703,-0.00479422,0,0.405732,-0.0047926,0,0.40573,0.422775,-0.00182954,0,0.422779,1,0
308,6.468,0.00054681,3.05576e-08,-0.00154369,nan,nan,0.00077128,3,-4.032,0.05,5.02589,0.405607,0.405608,-0.0047996,0,0.405637,-0.00479796,0,0.405635,0.422884,-0.00177484,0,0.422888,1,0
309,6.489,0.000546767,3.50033e-08,-0.00155462,nan,nan,0.000748187,3,-4.011,0.05,5.00905,0.405512,0.405513,-0.00480498,0,0.405542,-0.00480331,0,0.40554,0.422993,-0.00172013,0,0.422997,1,0
310,6.51,0.000546724,3.9449e-08,-0.00156556,nan,nan,0.000725093,3,-3.99,0.05,4.99225,0.405417,0.405418,-0.00481036,0,0.405447,-0.00480867,0,0.405445,0.423102,-0.00166543,0,0.423106,1,0
311,6.531,0.000546681,4.38947e-08,-0.00157649,nan,nan,0.000702,3,-3.969,0.05,4.97549,0.405322,0.405323,-0.00481574,0,0.405352,-0.00481402,0,0.40535,0.423212,-0.00161072,0,0.423215,1,0
312,6.552,0.000546639,4.83405e-08,-0.00158743,nan,nan,0.000678907,3,-3.948,0.05,4.95875,0.405227,0.405228,-0.00482112,0,0.405257,-0.00481938,0,0.405255,0.423321,-0.00155602,0,0.423323,1,0
313,6.573,0.000546596,5.27862e-08,-0.00159836,nan,nan,0.000655814,3,-3.927,0.05,4.94205,0.405132,0.405133,-0.00482651,0,0.405162,-0.00482473,0,0.40516,0.42343,-0.00150131,0,0.423432,1,0
314,6.594,0.000546553,5.72319e-08,-0.0016093,nan,nan,0.000632721,3,-3.906,0.05,4.92538,0.405037,0.405038,-0.00483189,0,0.405067,-0.00483009,0,0.405065,0.423539,-0.00144661,0,0.423541,1,0
315,6.615,0.00054651,6.16776e-08,-0.00162023,nan,nan,0.000609628,3,-3.885,0.05,4.90874,0.404942,0.404943,-0.00483727,0,0.404972,-0.00483544,0,0.40497,0.423648,-0.0013919,0,0.42365,1,0
316,6.636,0.000546467,6.61233e-08,-0.00163117,nan,nan,0.000586535,3,-3.864,0.05,4.89214,0.404847,0.404848,-0.00484265,0,0.404877,-0.0048408,0,0.404875,0.423757,-0.0013372,0,0.423759,1,0
317,6.657,0.000546381,8.5976e-08,-0.00163918,nan,nan,0.000561286,3,-3.843,0.05,4.87557,0.404717,0.404719,-0.00484349,0,0.404748,-0.0048416,0,0.404746,0.423868,-0.0012731,0,0.42387,1,0
318,6.678,0.000546281,1.10715e-07,-0.00164625,nan,nan,0.000535354,3,-3.822,0.05,4.85903,0.404576,0.404578,-0.00484289,0,0.404607,-0.00484097,0,0.404605,0.423979,-0.00120603,0,0.423981,1,0
319,6.699,0.000546181,1.35454e-07,-0.00165333,nan,nan,0.000509423,3,-3.801,0.05,4.84253,0.404436,0.404438,-0.00484229,0,0.404467,-0.00484034,0,0.404465,0.42409,-0.00113895,0,0.424092,1,0
320,6.72,0.000546081,1.60193e-07,-0.00166041,nan,nan,0.000483491,3,-3.78,0.05,4.82606,0.404295,0.404297,-0.00484169,0,0.404326,-0.0048397,0,0.404324,0.424202,-0.00107187,0,0.424203,1,0
321,6.741,0.000545981,1.84932e-07,-0.00166748,nan,nan,0.000457559,3,-3.759,0.05,4.80963,0.404155,0.404157,-0.00484109,0,0.404186,-0.00483907,0,0.404184,0.424313,-0.0010048,0,0.424314,1,0
322,6.762,0.000545881,2.09671e-07,-0.00167456,nan,nan,0.000431627,3,-3.738,0.05,4.79324,0.404014,0.404016,-0.00484049,0,0.404045,-0.00483844,0,0.404043,0.424424,-0.000937721,0,0.424425,1,0
323,6.783,0.000545782,2.3441e-07,-0.00168164,nan,nan,0.000405695,3,-3.717,0.05,4.77688,0.403874,0.403875,-0.00483989,0,0.403904,-0.0048378,0,0.403903,0.424535,-0.000870646,0,0.424536,1,0
324,6.804,0.000545682,2.59149e-07,-0.00168871,nan,nan,0.000379764,3,-3.696,0.05,4.76056,0.403733,0.403735,-0.00483929,0,0.403764,-0.00483717,0,0.403762,0.424647,-0.00080357,0,0.424647,1,0
325,6.825,0.000545582,2.83888e-07,-0.00169579,nan,nan,0.000353832,3,-3.675,0.05,4.74427,0.403592,0.403594,-0.0048387,0,0.403623,-0.00483654,0,0.403621,0.424758,-0.000736494,0,0.424759,1,0
326,6.846,0.000545482,3.08627e-07,-0.00170287,nan,nan,0.0003279,3,-3.654,0.05,4.72802,0.403452,0.403454,-0.0048381,0,0.403483,-0.0048359,0,0.403481,0.424869,-0.000669418,0,0.42487,1,0
327,6.867,0.000545382,3.33366e-07,-0.00170994,nan,nan,0.000301968,3,-3.633,0.05,4.71181,0.403311,0.403313,-0.0048375,0,0.403342,-0.00483527,0,0.40334,0.424981,-0.000602342,0,0.424981,1,0
328,6.888,0.000545279,3.61237e-07,-0.00171683,nan,nan,0.00027594,3,-3.612,0.05,4.69564,0.403169,0.403171,-0.00483649,0,0.4032,-0.00483423,0,0.403198,0.425092,-0.000534538,0,0.425092,1,0
329,6.909,0.000545103,4.7363e-07,-0.00171847,nan,nan,0.00024731,3,-3.591,0.05,4.67951,0.402974,0.402976,-0.00482458,0,0.403005,-0.00482227,0,0.403003,0.425202,-0.000447085,0,0.425202,1,0
330,6.93,0.000544927,5.86025e-07,-0.00172011,nan,nan,0.000218679,3,-3.57,0.05,4.66341,0.40278,0.402782,-0.00481266,0,0.402811,-0.00481031,0,0.402809,0.425313,-0.000359632,0,0.425313,1,0
331,6.951,0.000544752,6.98418e-07,-0.00172175,nan,nan,0.000190049,3,-3.549,0.05,4.64735,0.402585,0.402587,-0.00480074,0,0.402616,-0.00479836,0,0.402614,0.425423,-0.000272179,0,0.425423,1,0
332,6.972,0.000544576,8.10811e-07,-0.00172339,nan,nan,0.000161419,3,-3.528,0.05,4.63134,0.402391,0.402393,-0.00478883,0,0.402421,-0.0047864,0,0.402419,0.425534,-0.000184726,0,0.425534,1,0
333,6.993,0.0005444,9.23206e-07,-0.00172504,nan,nan,0.000132788,3,-3.507,0.05,4.61536,0.402196,0.402198,-0.00477691,0,0.402227,-0.00477444,0,0.402225,0.425644,-9.72726e-05,0,0.425644,1,0
334,7.014,0.000544224,1.0356e-06,-0.00172668,nan,nan,0.000104158,3,-3.486,0.05,4.59942,0.402002,0.402004,-0.004765,0,0.402032,-0.00476249,0,0.40203,0.425755,-9.81988e-06,0,0.425755,1,0
335,7.035,0.000544048,1.14799e-06,-0.00172832,nan,nan,7.55273e-05,3,-3.465,0.05,4.58353,0.401807,0.401809,-0.00475308,0,0.401838,-0.00475053,0,0.401835,0.425865,7.76338e-05,0,0.425865,1,0
336,7.056,0.000543872,1.26039e-06,-0.00172996,nan,nan,4.68971e-05,3,-3.444,0.05,4.56767,0.401613,0.401615,-0.00474116,0,0.401643,-0.00473857,0,0.401641,0.425976,0.000165087,0,0.425976,1,0
337,7.077,0.000543696,1.37278e-06,-0.0017316,nan,nan,1.82669e-05,3,-3.423,0.05,4.55186,0.401418,0.40142,-0.00472925,0,0.401448,-0.00472661,0,0.401446,0.426086,0.000252539,0,0.426086,1,0
338,7.098,0.00054352,1.48518e-06,-0.00173324,nan,nan,-1.03637e-05,3,-3.402,0.05,4.53609,0.401224,0.401226,-0.00471733,0,0.401254,-0.00471466,0,0.401251,0.426197,0.000339993,0,0.426197,1,0
339,7.119,0.000543322,1.68453e-06,-0.00173237,nan,nan,-4.03701e-05,3,-3.381,0.05,4.52036,0.401005,0.401007,-0.00470114,0,0.401035,-0.00469842,0,0.401032,0.426306,0.000432263,0,0.426306,1,0
340,7.14,0.000543085,2.02696e-06,-0.00172735,nan,nan,-7.26414e-05,3,-3.36,0.05,4.50468,0.400746,0.400748,-0.00467791,0,0.400776,-0.00467514,0,0.400773,0.426412,0.00053246,0,0.426412,1,0
341,7.161,0.000542848,2.3694e-06,-0.00172234,nan,nan,-0.000104912,3,-3.339,0.05,4.48903,0.400487,0.40049,-0.00465469,0,0.400517,-0.00465186,0,0.400514,0.426518,0.000632657,0,0.426519,1,0
342,7.182,0.000542611,2.71183e-06,-0.00171732,nan,nan,-0.000137183,3,-3.318,0.05,4.47344,0.400228,0.400231,-0.00463146,0,0.400258,-0.00462859,0,0.400255,0.426624,0.000732853,0,0.426625,1,0
343,7.203,0.000542375,3.05426e-06,-0.00171231,nan,nan,-0.000169454,3,-3.297,0.05,4.45788,0.39997,0.399972,-0.00460823,0,0.399998,-0.00460531,0,0.399996,0.42673,0.00083305,0,0.426731,1,0
344,7.224,0.000542138,3.3967e-06,-0.00170729,nan,nan,-0.000201725,3,-3.276,0.05,4.44237,0.399711,0.399713,-0.00458501,0,0.399739,-0.00458203,0,0.399737,0.426837,0.000933246,0,0.426838,1,0
345,7.245,0.000541901,3.73913e-06,-0.00170228,nan,nan,-0.000233996,3,-3.255,0.05,4.42691,0.399452,0.399454,-0.00456178,0,0.39948,-0.00455876,0,0.399478,0.426943,0.00103344,0,0.426944,1,0
346,7.266,0.000541664,4.08156e-06,-0.00169726,nan,nan,-0.000266267,3,-3.234,0.05,4.41149,0.399193,0.399196,-0.00453855,0,0.399221,-0.00453548,0,0.399219,0.427049,0.00113364,0,0.427051,1,0
347,7.287,0.000541428,4.424e-06,-0.00169224,nan,nan,-0.000298538,3,-3.213,0.05,4.39612,0.398934,0.398937,-0.00451533,0,0.398962,-0.0045122,0,0.39896,0.427155,0.00123384,0,0.427157,1,0
348,7.308,0.000541191,4.76643e-06,-0.00168723,nan,nan,-0.00033081,3,-3.192,0.05,4.3808,0.398676,0.398678,-0.0044921,0,0.398703,-0.00448892,0,0.398701,0.427262,0.00133403,0,0.427264,1,0
349,7.329,0.000540983,5.2323e-06,-0.00167688,nan,nan,-0.000365899,3,-3.171,0.05,4.36552,0.398366,0.398368,-0.00445595,0,0.398393,-0.00445272,0,0.398391,0.427363,0.00145076,0,0.427365,1,0
350,7.35,0.000540787,5.75384e-06,-0.00166413,nan,nan,-0.00040226,3,-3.15,0.05,4.35029,0.398033,0.398036,-0.00441396,0,0.39806,-0.00441067,0,0.398058,0.427461,0.00157494,0,0.427464,1,0
351,7.371,0.000540592,6.27538e-06,-0.00165138,nan,nan,-0.000438621,3,-3.129,0.05,4.33511,0.397701,0.397703,-0.00437198,0,0.397727,-0.00436863,0,0.397725,0.42756,0.00169911,0,0.427563,1,0
352,7.392,0.000540397,6.79692e-06,-0.00163863,nan,nan,-0.000474981,3,-3.108,0.05,4.31997,0.397368,0.397371,-0.00433,0,0.397394,-0.00432659,0,0.397392,0.427659,0.00182329,0,0.427663,1,0
353,7.413,0.000540201,7.31846e-06,-0.00162587,nan,nan,-0.000511342,3,-3.087,0.05,4.30489,0.397036,0.397038,-0.00428802,0,0.397061,-0.00428455,0,0.397059,0.427757,0.00194747,0,0.427762,1,0
354,7.434,0.000540006,7.84e-06,-0.00161312,nan,nan,-0.000547703,3,-3.066,0.05,4.28986,0.396703,0.396706,-0.00424603,0,0.396728,-0.00424251,0,0.396726,0.427856,0.00207165,0,0.427861,1,0
355,7.455,0.000539811,8.36154e-06,-0.00160037,nan,nan,-0.000584063,3,-3.045,0.05,4.27487,0.396371,0.396373,-0.00420405,0,0.396395,-0.00420047,0,0.396393,0.427955,0.00219583,0,0.42796,1,0
356,7.476,0.000539615,8.88308e-06,-0.00158762,nan,nan,-0.000620424,3,-3.024,0.05,4.25994,0.396038,0.39604,-0.00416207,0,0.396062,-0.00415843,0,0.39606,0.428053,0.00232001,0,0.42806,1,0
357,7.497,0.00053942,9.40461e-06,-0.00157487,nan,nan,-0.000656785,3,-3.003,0.05,4.24506,0.395705,0.395708,-0.00412009,0,0.395729,-0.00411638,0,0.395727,0.428152,0.00244419,0,0.428159,1,0
358,7.518,0.000539338,9.83878e-06,-0.00155368,nan,nan,-0.000698169,3,-2.982,0.05,4.23023,0.395302,0.395305,-0.00406291,0,0.395326,-0.00405914,0,0.395323,0.428239,0.002578,0,0.428246,1,0
359,7.539,0.000539271,1.02612e-05,-0.00153137,nan,nan,-0.00074023,3,-2.961,0.05,4.21545,0.39489,0.394892,-0.00400369,0,0.394913,-0.00399985,0,0.39491,0.428324,0.00271311,0,0.428332,1,0
360,7.56,0.000539204,1.06835e-05,-0.00150905,nan,nan,-0.000782291,3,-2.94,0.05,4.20073,0.394477,0.39448,-0.00394446,0,0.394499,-0.00394055,0,0.394497,0.428409,0.00284822,0,0.428418,1,0
361,7.581,0.000539137,1.11059e-05,-0.00148673,nan,nan,-0.000824353,3,-2.919,0.05,4.18606,0.394065,0.394067,-0.00388524,0,0.394086,-0.00388126,0,0.394084,0.428494,0.00298333,0,0.428504,1,0
362,7.602,0.00053907,1.15283e-05,-0.00146441,nan,nan,-0.000866414,3,-2.898,0.05,4.17144,0.393652,0.393655,-0.00382602,0,0.393673,-0.00382197,0,0.393671,0.428579,0.00311844,0,0.42859,1,0
363,7.623,0.000539003,1.19507e-05,-0.00144209,nan,nan,-0.000908475,3,-2.877,0.05,4.15688,0.393239,0.393242,-0.00376679,0,0.39326,-0.00376267,0,0.393257,0.428664,0.00325355,0,0.428676,1,0
