Point ID,arc_length,Co,nut,p,phi,phi_0,pMean,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_0_0,U_0_1,U_0_2,U_0_Magnitude,U_1,U_2,U_Magnitude,UMean_0,UMean_1,UMean_2,UMean_Magnitude,vtkValidPointMask,yPlus
475,9.975,0.000406804,6.21658e-11,-0.195461,nan,nan,-0.138568,0.5,-0.525,0.05,0.726722,-0.0266428,-0.0266619,0.000534216,1.66195e-24,0.0266672,0.000535304,1.66214e-24,0.0266481,0.0348563,-0.00870712,1.28654e-24,0.0359274,1,0
476,9.996,0.000465274,3.26562e-09,-0.195488,nan,nan,-0.137055,0.5,-0.504,0.05,0.711699,0.0243734,0.0243574,0.000483182,-2.79364e-28,0.0243622,0.000483126,-2.79385e-28,0.0243782,0.0701428,-0.00107778,-1.93899e-28,0.070151,1,0
477,10.017,nan,nan,nan,nan,nan,nan,0.5,-0.483,0.05,0.696986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
478,10.038,nan,nan,nan,nan,nan,nan,0.5,-0.462,0.05,0.682601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
479,10.059,nan,nan,nan,nan,nan,nan,0.5,-0.441,0.05,0.668566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
480,10.08,nan,nan,nan,nan,nan,nan,0.5,-0.42,0.05,0.654905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
481,10.101,nan,nan,nan,nan,nan,nan,0.5,-0.399,0.05,0.641639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
482,10.122,nan,nan,nan,nan,nan,nan,0.5,-0.378,0.05,0.628796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
483,10.143,nan,nan,nan,nan,nan,nan,0.5,-0.357,0.05,0.6164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
484,10.164,nan,nan,nan,nan,nan,nan,0.5,-0.336,0.05,0.60448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
485,10.185,nan,nan,nan,nan,nan,nan,0.5,-0.315,0.05,0.593064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
486,10.206,nan,nan,nan,nan,nan,nan,0.5,-0.294,0.05,0.582182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
487,10.227,nan,nan,nan,nan,nan,nan,0.5,-0.273,0.05,0.571864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
488,10.248,nan,nan,nan,nan,nan,nan,0.5,-0.252,0.05,0.562142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
489,10.269,nan,nan,nan,nan,nan,nan,0.5,-0.231,0.05,0.553047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
490,10.29,nan,nan,nan,nan,nan,nan,0.5,-0.21,0.05,0.54461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
491,10.311,nan,nan,nan,nan,nan,nan,0.5,-0.189,0.05,0.536862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
492,10.332,nan,nan,nan,nan,nan,nan,0.5,-0.168,0.05,0.529834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
493,10.353,nan,nan,nan,nan,nan,nan,0.5,-0.147,0.05,0.523554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
494,10.374,nan,nan,nan,nan,nan,nan,0.5,-0.126,0.05,0.51805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
495,10.395,nan,nan,nan,nan,nan,nan,0.5,-0.105,0.05,0.513347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
496,10.416,nan,nan,nan,nan,nan,nan,0.5,-0.084,0.05,0.509466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
497,10.437,nan,nan,nan,nan,nan,nan,0.5,-0.063,0.05,0.506428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
498,10.458,nan,nan,nan,nan,nan,nan,0.5,-0.042,0.05,0.504246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
499,10.479,nan,nan,nan,nan,nan,nan,0.5,-0.021,0.05,0.502932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
500,10.5,nan,nan,nan,nan,nan,nan,0.5,0,0.05,0.502494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
501,10.521,nan,nan,nan,nan,nan,nan,0.5,0.021,0.05,0.502932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
502,10.542,nan,nan,nan,nan,nan,nan,0.5,0.042,0.05,0.504246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
503,10.563,nan,nan,nan,nan,nan,nan,0.5,0.063,0.05,0.506428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
504,10.584,nan,nan,nan,nan,nan,nan,0.5,0.084,0.05,0.509466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
505,10.605,nan,nan,nan,nan,nan,nan,0.5,0.105,0.05,0.513347,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
506,10.626,nan,nan,nan,nan,nan,nan,0.5,0.126,0.05,0.51805,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
507,10.647,nan,nan,nan,nan,nan,nan,0.5,0.147,0.05,0.523554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
508,10.668,nan,nan,nan,nan,nan,nan,0.5,0.168,0.05,0.529834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
509,10.689,nan,nan,nan,nan,nan,nan,0.5,0.189,0.05,0.536862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
510,10.71,nan,nan,nan,nan,nan,nan,0.5,0.21,0.05,0.54461,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
511,10.731,nan,nan,nan,nan,nan,nan,0.5,0.231,0.05,0.553047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
512,10.752,nan,nan,nan,nan,nan,nan,0.5,0.252,0.05,0.562142,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
513,10.773,nan,nan,nan,nan,nan,nan,0.5,0.273,0.05,0.571864,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
514,10.794,nan,nan,nan,nan,nan,nan,0.5,0.294,0.05,0.582182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
515,10.815,nan,nan,nan,nan,nan,nan,0.5,0.315,0.05,0.593064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
516,10.836,nan,nan,nan,nan,nan,nan,0.5,0.336,0.05,0.60448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
517,10.857,nan,nan,nan,nan,nan,nan,0.5,0.357,0.05,0.6164,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
518,10.878,nan,nan,nan,nan,nan,nan,0.5,0.378,0.05,0.628796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
519,10.899,nan,nan,nan,nan,nan,nan,0.5,0.399,0.05,0.641639,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
520,10.92,nan,nan,nan,nan,nan,nan,0.5,0.42,0.05,0.654905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
521,10.941,nan,nan,nan,nan,nan,nan,0.5,0.441,0.05,0.668566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
522,10.962,nan,nan,nan,nan,nan,nan,0.5,0.462,0.05,0.682601,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
523,10.983,nan,nan,nan,nan,nan,nan,0.5,0.483,0.05,0.696986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan
524,11.004,0.00129084,9.59969e-08,-0.0184819,nan,nan,-0.142882,0.5,0.504,0.05,0.711699,0.0139673,0.0139114,-0.00324908,5.66387e-25,0.0142858,-0.00324756,5.66269e-25,0.0143398,0.0712572,0.00110198,5.67485e-24,0.0712657,1,0
525,11.025,0.00395392,1.51734e-07,-0.0174242,nan,nan,-0.144393,0.5,0.525,0.05,0.726722,-0.165793,-0.165702,0.0147966,2.56869e-24,0.166361,0.0148067,2.5693e-24,0.166453,0.0363601,0.00960709,1.57345e-23,0.0376078,1,0
526,11.046,0.00546859,5.42104e-06,-0.0158992,nan,nan,-0.146709,0.5,0.546,0.05,0.742035,-0.199946,-0.199831,0.055411,0,0.207371,0.0554143,0,0.207482,-0.0376183,0.0150539,0,0.0405186,1,0
527,11.067,0.00604871,8.67625e-06,-0.0157728,nan,nan,-0.148285,0.5,0.567,0.05,0.757621,-0.192075,-0.191967,0.0952676,0,0.214306,0.0952554,0,0.214398,-0.093985,0.0178158,0,0.0956587,1,0
528,11.088,0.00604388,8.70665e-06,-0.0169077,nan,nan,-0.148581,0.5,0.588,0.05,0.773462,-0.17014,-0.170049,0.130557,0,0.214387,0.130532,0,0.214444,-0.116736,0.0182462,0,0.118154,1,0
529,11.109,0.00567527,7.61468e-06,-0.018409,nan,nan,-0.14797,0.5,0.609,0.05,0.789545,-0.139652,-0.139581,0.158432,4.38965e-38,0.211148,0.158401,4.38919e-38,0.211172,-0.0990174,0.0171756,1.0402e-37,0.100496,1,0
530,11.13,0.00504531,7.85084e-06,-0.0192838,nan,nan,-0.146801,0.5,0.63,0.05,0.805854,-0.101754,-0.101703,0.177692,1.65572e-24,0.204738,0.177657,1.65569e-24,0.204734,-0.035083,0.0156211,5.10398e-24,0.0384036,1,0
531,11.151,0.00424878,1.05899e-05,-0.0190875,nan,nan,-0.144785,0.5,0.651,0.05,0.822375,-0.0565349,-0.056501,0.189112,2.2491e-23,0.197372,0.189078,2.24907e-23,0.197349,0.0715106,0.0193962,6.93315e-23,0.0740944,1,0
532,11.172,0.00364207,1.7174e-05,-0.0176648,nan,nan,-0.141513,0.5,0.672,0.05,0.839097,-0.00518924,-0.00516708,0.187885,2.31581e-23,0.187956,0.187848,2.31443e-23,0.187919,0.190745,0.0298066,-8.32927e-24,0.19306,1,0
533,11.193,0.00341985,2.23876e-05,-0.0158584,nan,nan,-0.137255,0.5,0.693,0.05,0.856008,0.0485364,0.0485492,0.180187,1.34239e-23,0.186612,0.180144,1.34001e-23,0.186568,0.295048,0.0417789,-1.0683e-22,0.297991,1,0
534,11.214,0.00347288,2.63668e-05,-0.0138354,nan,nan,-0.132334,0.5,0.714,0.05,0.873096,0.103688,0.103693,0.168385,-2.91452e-24,0.197752,0.168334,-2.94502e-24,0.197706,0.387541,0.0545407,-2.12882e-22,0.39136,1,0
535,11.235,0.00395208,2.17353e-05,-0.0148474,nan,nan,-0.126746,0.5,0.735,0.05,0.890351,0.165719,0.165713,0.167036,4.38423e-24,0.235291,0.166986,4.3528e-24,0.23526,0.444485,0.0663024,-1.8899e-22,0.449403,1,0
536,11.256,0.00444229,1.68067e-05,-0.0161352,nan,nan,-0.121182,0.5,0.756,0.05,0.907764,0.227739,0.227722,0.167052,1.10175e-23,0.282425,0.167004,1.09854e-23,0.28241,0.497998,0.077655,-1.64129e-22,0.504016,1,0
537,11.277,0.00492366,1.12474e-05,-0.0195028,nan,nan,-0.116081,0.5,0.777,0.05,0.925326,0.287568,0.287547,0.178748,3.30329e-24,0.338576,0.178705,3.27254e-24,0.338572,0.524968,0.0848684,-1.67907e-22,0.531784,1,0
538,11.298,0.00540503,5.6882e-06,-0.0228704,nan,nan,-0.110981,0.5,0.798,0.05,0.943029,0.347397,0.347371,0.190444,-4.41085e-24,0.396151,0.190406,-4.44033e-24,0.396155,0.551938,0.0920819,-1.71685e-22,0.559567,1,0
539,11.319,0.00567338,3.65932e-06,-0.0248213,nan,nan,-0.106278,0.5,0.819,0.05,0.960865,0.387586,0.387564,0.197985,-1.03284e-23,0.435205,0.197949,-1.03507e-23,0.435209,0.563054,0.0948113,-1.50433e-22,0.57098,1,0
540,11.34,0.0059058,2.22572e-06,-0.0265333,nan,nan,-0.101642,0.5,0.84,0.05,0.978826,0.424464,0.424446,0.204825,-1.5943e-23,0.471283,0.204791,-1.59572e-23,0.471285,0.571496,0.0967846,-1.24961e-22,0.579633,1,0
541,11.361,0.00608253,1.28112e-06,-0.0277406,nan,nan,-0.0971009,0.5,0.861,0.05,0.996906,0.456033,0.45602,0.209744,-2.33961e-23,0.501942,0.209712,-2.34028e-23,0.501941,0.577832,0.0980307,-1.12245e-22,0.586088,1,0
542,11.382,0.00606843,2.01184e-06,-0.0272189,nan,nan,-0.0928823,0.5,0.882,0.05,1.0151,0.469415,0.469406,0.208078,-3.71478e-23,0.513457,0.208049,-3.71491e-23,0.513454,0.576953,0.096785,-1.43231e-22,0.585015,1,0
543,11.403,0.00605433,2.74256e-06,-0.0266973,nan,nan,-0.0886636,0.5,0.903,0.05,1.0334,0.482798,0.482793,0.206412,-5.08994e-23,0.525066,0.206385,-5.08954e-23,0.52506,0.576075,0.0955394,-1.74216e-22,0.583944,1,0
544,11.424,0.00602869,3.53275e-06,-0.0260375,nan,nan,-0.0845245,0.5,0.924,0.05,1.0518,0.494855,0.494854,0.204419,-6.3802e-23,0.535414,0.204396,-6.37932e-23,0.535406,0.574822,0.0941698,-2.04141e-22,0.582485,1,0
545,11.445,0.00592061,4.74773e-06,-0.0243912,nan,nan,-0.0809537,0.5,0.945,0.05,1.07029,0.497451,0.497452,0.200094,-7.06401e-23,0.536187,0.200073,-7.06302e-23,0.536178,0.570894,0.0919153,-2.26491e-22,0.578246,1,0
546,11.466,0.00581253,5.96272e-06,-0.0227448,nan,nan,-0.0773828,0.5,0.966,0.05,1.08888,0.500047,0.50005,0.195769,-7.74782e-23,0.537006,0.195751,-7.74672e-23,0.536997,0.566965,0.0896607,-2.48841e-22,0.574011,1,0
547,11.487,0.00570445,7.1777e-06,-0.0210984,nan,nan,-0.0738119,0.5,0.987,0.05,1.10755,0.502643,0.502648,0.191443,-8.43162e-23,0.537872,0.191429,-8.43041e-23,0.537861,0.563037,0.0874062,-2.71191e-22,0.569781,1,0
548,11.508,0.00559433,8.05105e-06,-0.0194646,nan,nan,-0.0705797,0.5,1.008,0.05,1.12631,0.50374,0.503746,0.18713,-7.76297e-23,0.537381,0.187117,-7.76188e-23,0.53737,0.558996,0.0851648,-2.41894e-22,0.565446,1,0
549,11.529,0.00548183,8.52516e-06,-0.0178456,nan,nan,-0.0677432,0.5,1.029,0.05,1.14514,0.503085,0.503092,0.18283,-5.51374e-23,0.535283,0.182819,-5.51305e-23,0.535273,0.554823,0.0829389,-1.52239e-22,0.560988,1,0
550,11.55,0.00536932,8.99926e-06,-0.0162265,nan,nan,-0.0649068,0.5,1.05,0.05,1.16404,0.502429,0.502437,0.17853,-3.26452e-23,0.533213,0.178521,-3.26424e-23,0.533203,0.55065,0.080713,-6.25837e-23,0.556534,1,0
551,11.571,0.00525682,9.47337e-06,-0.0146074,nan,nan,-0.0620704,0.5,1.071,0.05,1.18302,0.501774,0.501783,0.17423,-1.01529e-23,0.53117,0.174223,-1.01541e-23,0.53116,0.546477,0.0784871,2.70719e-23,0.552085,1,0
552,11.592,0.00514703,9.87903e-06,-0.0130473,nan,nan,-0.0593254,0.5,1.092,0.05,1.20207,0.501026,0.501035,0.170064,1.01155e-23,0.529111,0.170059,1.01106e-23,0.529101,0.54239,0.0763171,1.08266e-22,0.547733,1,0
553,11.613,0.00505381,9.86532e-06,-0.0118486,nan,nan,-0.0571408,0.5,1.113,0.05,1.22118,0.49971,0.499719,0.166722,1.67573e-23,0.526797,0.166717,1.6751e-23,0.526787,0.53883,0.0744904,1.37618e-22,0.543955,1,0
554,11.634,0.0049606,9.85161e-06,-0.0106498,nan,nan,-0.0549563,0.5,1.134,0.05,1.24035,0.498394,0.498403,0.163379,2.33991e-23,0.524498,0.163376,2.33913e-23,0.524488,0.535271,0.0726637,1.66969e-22,0.54018,1,0
555,11.655,0.00486739,9.83791e-06,-0.00945109,nan,nan,-0.0527718,0.5,1.155,0.05,1.25957,0.497077,0.497087,0.160037,3.0041e-23,0.522213,0.160034,3.00317e-23,0.522204,0.531711,0.070837,1.9632e-22,0.536409,1,0
556,11.676,0.00477417,9.8242e-06,-0.00825235,nan,nan,-0.0505872,0.5,1.176,0.05,1.27886,0.495761,0.49577,0.156694,3.66828e-23,0.519944,0.156692,3.66721e-23,0.519934,0.528151,0.0690103,2.25671e-22,0.53264,1,0
557,11.697,0.00468187,9.80988e-06,-0.00707018,nan,nan,-0.0484255,0.5,1.197,0.05,1.29819,0.494457,0.494467,0.153384,4.28408e-23,0.51771,0.153383,4.28288e-23,0.517701,0.524622,0.067199,2.52008e-22,0.528908,1,0
558,11.718,0.00461047,9.78133e-06,-0.00626832,nan,nan,-0.0467875,0.5,1.218,0.05,1.31758,0.493434,0.493443,0.150819,3.78975e-23,0.515977,0.150819,3.78877e-23,0.515968,0.521801,0.0657415,2.09172e-22,0.525927,1,0
559,11.739,0.00453907,9.75279e-06,-0.00546647,nan,nan,-0.0451495,0.5,1.239,0.05,1.33702,0.492411,0.49242,0.148255,3.29542e-23,0.514253,0.148255,3.29467e-23,0.514245,0.518981,0.064284,1.66336e-22,0.522947,1,0
560,11.76,0.00446767,9.72425e-06,-0.00466461,nan,nan,-0.0435115,0.5,1.26,0.05,1.3565,0.491387,0.491396,0.14569,2.80109e-23,0.512539,0.145691,2.80056e-23,0.51253,0.51616,0.0628265,1.23499e-22,0.51997,1,0
561,11.781,0.00439627,9.6957e-06,-0.00386276,nan,nan,-0.0418735,0.5,1.281,0.05,1.37603,0.490364,0.490373,0.143126,2.30676e-23,0.510833,0.143127,2.30645e-23,0.510825,0.51334,0.0613689,8.06633e-23,0.516995,1,0
562,11.802,0.00432487,9.66716e-06,-0.0030609,nan,nan,-0.0402355,0.5,1.302,0.05,1.3956,0.489341,0.489349,0.140562,1.81242e-23,0.509137,0.140563,1.81235e-23,0.509129,0.510519,0.0599114,3.78271e-23,0.514022,1,0
563,11.823,0.00425389,9.6407e-06,-0.00226638,nan,nan,-0.0386084,0.5,1.323,0.05,1.41521,0.488325,0.488334,0.138009,1.32761e-23,0.507461,0.138011,1.32775e-23,0.507453,0.507715,0.0584627,-4.18226e-24,0.51107,1,0
564,11.844,0.00419897,9.69392e-06,-0.00175247,nan,nan,-0.0373992,0.5,1.344,0.05,1.43486,0.487619,0.487628,0.135918,1.20673e-23,0.506216,0.13592,1.20693e-23,0.506208,0.505547,0.0573504,-1.45715e-23,0.508789,1,0
565,11.865,0.00414405,9.74715e-06,-0.00123857,nan,nan,-0.0361901,0.5,1.365,0.05,1.45455,0.486913,0.486922,0.133827,1.08584e-23,0.504977,0.133829,1.0861e-23,0.50497,0.503378,0.0562381,-2.49608e-23,0.50651,1,0
566,11.886,0.00408913,9.80038e-06,-0.000724657,nan,nan,-0.0349809,0.5,1.386,0.05,1.47428,0.486207,0.486215,0.131736,9.64959e-24,0.503746,0.131737,9.65266e-24,0.503738,0.50121,0.0551258,-3.53501e-23,0.504232,1,0
567,11.907,0.00403422,9.8536e-06,-0.000210751,nan,nan,-0.0337717,0.5,1.407,0.05,1.49404,0.485501,0.485509,0.129644,8.44076e-24,0.50252,0.129646,8.44438e-24,0.502513,0.499041,0.0540135,-4.57393e-23,0.501956,1,0
568,11.928,0.0039793,9.90683e-06,0.000303157,nan,nan,-0.0325626,0.5,1.428,0.05,1.51383,0.484795,0.484803,0.127553,7.23193e-24,0.501302,0.127555,7.23608e-24,0.501295,0.496873,0.0529012,-5.61286e-23,0.499681,1,0
569,11.949,0.00392438,9.96006e-06,0.000817065,nan,nan,-0.0313534,0.5,1.449,0.05,1.53366,0.484089,0.484097,0.125462,6.02309e-24,0.50009,0.125464,6.02779e-24,0.500083,0.494704,0.0517889,-6.65179e-23,0.497408,1,0
570,11.97,0.00386946,1.00133e-05,0.00133097,nan,nan,-0.0301443,0.5,1.47,0.05,1.55351,0.483383,0.48339,0.123371,4.81426e-24,0.498885,0.123373,4.81949e-24,0.498879,0.492536,0.0506766,-7.69072e-23,0.495136,1,0
571,11.991,0.00382548,1.01025e-05,0.00165742,nan,nan,-0.0292465,0.5,1.491,0.05,1.5734,0.482857,0.482865,0.121528,3.23045e-24,0.497923,0.12153,3.23511e-24,0.497916,0.490838,0.0497763,-6.96276e-23,0.493355,1,0
572,12.012,0.00378237,1.01946e-05,0.00196894,nan,nan,-0.0283736,0.5,1.512,0.05,1.59331,0.482346,0.482353,0.119706,1.6168e-24,0.496985,0.119708,1.6208e-24,0.496978,0.489176,0.0488929,-6.09416e-23,0.491614,1,0
573,12.033,0.00373926,1.02867e-05,0.00228046,nan,nan,-0.0275007,0.5,1.533,0.05,1.61325,0.481834,0.481842,0.117883,3.1447e-27,0.496052,0.117885,6.48058e-27,0.496046,0.487515,0.0480095,-5.22556e-23,0.489874,1,0
574,12.054,0.00369615,1.03788e-05,0.00259198,nan,nan,-0.0266278,0.5,1.554,0.05,1.63322,0.481323,0.48133,0.11606,-1.61051e-24,0.495125,0.116063,-1.60784e-24,0.495118,0.485854,0.0471261,-4.35695e-23,0.488135,1,0
575,12.075,0.00365304,1.04709e-05,0.0029035,nan,nan,-0.0257548,0.5,1.575,0.05,1.65322,0.480811,0.480818,0.114238,-3.22417e-24,0.494203,0.11424,-3.22216e-24,0.494197,0.484193,0.0462427,-3.48835e-23,0.486396,1,0
576,12.096,0.00360993,1.0563e-05,0.00321502,nan,nan,-0.0248819,0.5,1.596,0.05,1.67324,0.4803,0.480307,0.112415,-4.83782e-24,0.493287,0.112417,-4.83647e-24,0.493281,0.482532,0.0453593,-2.61975e-23,0.484659,1,0
577,12.117,0.00356682,1.06551e-05,0.00352655,nan,nan,-0.024009,0.5,1.617,0.05,1.69328,0.479789,0.479795,0.110592,-6.45147e-24,0.492376,0.110595,-6.45079e-24,0.49237,0.480871,0.0444759,-1.75115e-23,0.482924,1,0
578,12.138,0.00352371,1.07472e-05,0.00383807,nan,nan,-0.0231361,0.5,1.638,0.05,1.71334,0.479277,0.479284,0.10877,-8.06513e-24,0.491471,0.108772,-8.06511e-24,0.491465,0.47921,0.0435925,-8.82541e-24,0.481189,1,0
579,12.159,0.00348536,1.08529e-05,0.00408085,nan,nan,-0.0224065,0.5,1.659,0.05,1.73343,0.478813,0.47882,0.107095,-8.87136e-24,0.490651,0.107098,-8.87164e-24,0.490645,0.477782,0.0428389,-4.94604e-24,0.479699,1,0
580,12.18,0.00345093,1.09697e-05,0.0042672,nan,nan,-0.0217945,0.5,1.68,0.05,1.75354,0.478389,0.478395,0.105542,-9.0148e-24,0.489899,0.105545,-9.01509e-24,0.489893,0.476545,0.0421918,-5.01228e-24,0.478409,1,0
581,12.201,0.0034165,1.10865e-05,0.00445356,nan,nan,-0.0211825,0.5,1.701,0.05,1.77367,0.477964,0.47797,0.103989,-9.15825e-24,0.489152,0.103992,-9.15854e-24,0.489146,0.475309,0.0415448,-5.07852e-24,0.477121,1,0
582,12.222,0.00338207,1.12032e-05,0.00463992,nan,nan,-0.0205705,0.5,1.722,0.05,1.79382,0.477539,0.477546,0.102436,-9.30169e-24,0.488409,0.102439,-9.30199e-24,0.488403,0.474072,0.0408977,-5.14475e-24,0.475833,1,0
583,12.243,0.00334764,1.132e-05,0.00482627,nan,nan,-0.0199585,0.5,1.743,0.05,1.81399,0.477114,0.477121,0.100883,-9.44513e-24,0.48767,0.100886,-9.44544e-24,0.487664,0.472835,0.0402506,-5.21099e-24,0.474546,1,0
584,12.264,0.00331321,1.14368e-05,0.00501263,nan,nan,-0.0193465,0.5,1.764,0.05,1.83417,0.47669,0.476696,0.0993301,-9.58858e-24,0.486935,0.0993331,-9.58889e-24,0.486929,0.471599,0.0396036,-5.27723e-24,0.473259,1,0
585,12.285,0.00327878,1.15536e-05,0.00519898,nan,nan,-0.0187345,0.5,1.785,0.05,1.85438,0.476265,0.476271,0.0977771,-9.73202e-24,0.486204,0.0977802,-9.73233e-24,0.486199,0.470362,0.0389565,-5.34347e-24,0.471973,1,0
586,12.306,0.00324435,1.16704e-05,0.00538534,nan,nan,-0.0181225,0.5,1.806,0.05,1.8746,0.47584,0.475846,0.0962241,-9.87546e-24,0.485478,0.0962272,-9.87578e-24,0.485472,0.469126,0.0383095,-5.40971e-24,0.470687,1,0
587,12.327,0.00320992,1.17871e-05,0.0055717,nan,nan,-0.0175105,0.5,1.827,0.05,1.89484,0.475415,0.475422,0.0946711,-1.00189e-23,0.484756,0.0946743,-1.00192e-23,0.48475,0.467889,0.0376624,-5.47595e-24,0.469402,1,0
588,12.348,0.00317549,1.19039e-05,0.00575805,nan,nan,-0.0168985,0.5,1.848,0.05,1.9151,0.474991,0.474997,0.093118,-1.01623e-23,0.484038,0.0931214,-1.01627e-23,0.484033,0.466652,0.0370154,-5.54219e-24,0.468118,1,0
589,12.369,0.00315673,1.16963e-05,0.00590139,nan,nan,-0.0164168,0.5,1.869,0.05,1.93537,0.474577,0.474583,0.0917562,-9.62906e-24,0.483371,0.0917596,-9.62937e-24,0.483366,0.465632,0.0364893,-5.24755e-24,0.46706,1,0
590,12.39,0.00314588,1.13247e-05,0.00602297,nan,nan,-0.016001,0.5,1.89,0.05,1.95566,0.474168,0.474174,0.090491,-8.75369e-24,0.482732,0.0904944,-8.75397e-24,0.482727,0.464722,0.0360244,-4.7705e-24,0.466116,1,0
591,12.411,0.00313504,1.09531e-05,0.00614456,nan,nan,-0.0155852,0.5,1.911,0.05,1.97596,0.47376,0.473766,0.0892258,-7.87832e-24,0.482095,0.0892292,-7.87857e-24,0.48209,0.463812,0.0355595,-4.29345e-24,0.465173,1,0
592,12.432,0.00312419,1.05815e-05,0.00626614,nan,nan,-0.0151694,0.5,1.932,0.05,1.99628,0.473352,0.473357,0.0879606,-7.00295e-24,0.48146,0.0879641,-7.00317e-24,0.481456,0.462901,0.0350945,-3.8164e-24,0.46423,1,0
593,12.453,0.00311335,1.02099e-05,0.00638773,nan,nan,-0.0147536,0.5,1.953,0.05,2.01661,0.472943,0.472949,0.0866955,-6.12758e-24,0.480829,0.0866989,-6.12778e-24,0.480824,0.461991,0.0346296,-3.33935e-24,0.463287,1,0
594,12.474,0.0031025,9.83824e-06,0.00650932,nan,nan,-0.0143378,0.5,1.974,0.05,2.03695,0.472535,0.47254,0.0854303,-5.25221e-24,0.4802,0.0854337,-5.25238e-24,0.480196,0.46108,0.0341647,-2.8623e-24,0.462344,1,0
595,12.495,0.00309165,9.46663e-06,0.0066309,nan,nan,-0.0139219,0.5,1.995,0.05,2.05731,0.472126,0.472132,0.0841651,-4.37684e-24,0.479575,0.0841686,-4.37698e-24,0.47957,0.46017,0.0336998,-2.38525e-24,0.461402,1,0
596,12.516,0.00308081,9.09502e-06,0.00675249,nan,nan,-0.0135061,0.5,2.016,0.05,2.07768,0.471718,0.471723,0.0828999,-3.50147e-24,0.478952,0.0829034,-3.50158e-24,0.478948,0.45926,0.0332349,-1.9082e-24,0.460461,1,0
