# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 4.000000e-01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-01
# CofR        : (5.000000e-01 0.000000e+00 5.000000e-02)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
86.7          	1.186259e-03	1.069407e+00	-1.330993e-02	-5.468704e-03	-7.841221e-03
87            	1.369550e-03	1.055244e+00	-1.252449e-02	-4.892696e-03	-7.631796e-03
87.3          	1.391254e-03	1.035080e+00	-1.252724e-02	-4.872366e-03	-7.654874e-03
87.6          	1.382410e-03	1.010512e+00	-1.278463e-02	-5.009903e-03	-7.774723e-03
87.9          	1.318283e-03	9.857909e-01	-1.320947e-02	-5.286449e-03	-7.923016e-03
88.2          	1.175004e-03	9.629899e-01	-1.428206e-02	-5.966025e-03	-8.316033e-03
88.5          	1.035097e-03	9.422542e-01	-1.483454e-02	-6.382174e-03	-8.452367e-03
88.8          	8.511790e-04	9.244635e-01	-1.594038e-02	-7.119012e-03	-8.821370e-03
89.1          	4.340692e-04	9.105944e-01	-1.624714e-02	-7.689500e-03	-8.557638e-03
89.4          	1.170065e-04	9.009440e-01	-1.692542e-02	-8.345702e-03	-8.579715e-03
89.7          	-1.727299e-04	8.965539e-01	-1.730212e-02	-8.823788e-03	-8.478328e-03
90            	-4.798083e-04	8.992429e-01	-1.759903e-02	-9.279326e-03	-8.319709e-03
90.3          	-6.823853e-04	9.108812e-01	-1.761141e-02	-9.488089e-03	-8.123319e-03
90.6          	-8.267270e-04	9.310956e-01	-1.717289e-02	-9.413170e-03	-7.759716e-03
90.9          	-9.222517e-04	9.554947e-01	-1.657474e-02	-9.209624e-03	-7.365121e-03
91.2          	-8.123700e-04	9.805681e-01	-1.520831e-02	-8.416524e-03	-6.791784e-03
91.5          	-5.185967e-04	1.005249e+00	-1.312104e-02	-7.079116e-03	-6.041922e-03
91.8          	-1.628737e-04	1.027661e+00	-1.083652e-02	-5.581136e-03	-5.255388e-03
92.1          	2.049065e-04	1.048188e+00	-8.858841e-03	-4.224514e-03	-4.634327e-03
92.4          	4.224379e-04	1.066380e+00	-7.165950e-03	-3.160537e-03	-4.005413e-03
92.7          	7.693517e-04	1.079501e+00	-5.105313e-03	-1.783305e-03	-3.322008e-03
93            	1.101108e-03	1.086153e+00	-1.841126e-03	1.805448e-04	-2.021671e-03
93.3          	1.362373e-03	1.085687e+00	9.501824e-04	1.837464e-03	-8.872821e-04
93.6          	1.491059e-03	1.079253e+00	3.585509e-03	3.283814e-03	3.016951e-04
93.9          	1.654466e-03	1.069889e+00	5.821361e-03	4.565147e-03	1.256215e-03
94.2          	1.987496e-03	1.059809e+00	8.826015e-03	6.400503e-03	2.425512e-03
94.5          	2.059858e-03	1.048304e+00	1.070293e-02	7.411322e-03	3.291606e-03
94.8          	1.770115e-03	1.031941e+00	1.121797e-02	7.379102e-03	3.838872e-03
95.1          	1.418744e-03	1.009248e+00	1.168732e-02	7.262403e-03	4.424915e-03
95.4          	1.088165e-03	9.831569e-01	1.209126e-02	7.133795e-03	4.957465e-03
95.7          	6.030163e-04	9.550149e-01	1.212652e-02	6.666276e-03	5.460243e-03
96            	-1.592337e-05	9.261557e-01	1.230995e-02	6.139049e-03	6.170896e-03
96.3          	-4.468781e-04	9.005936e-01	1.283887e-02	5.972558e-03	6.866315e-03
96.6          	-1.083355e-03	8.820806e-01	1.327066e-02	5.551977e-03	7.718687e-03
96.9          	-1.707810e-03	8.708097e-01	1.411632e-02	5.350350e-03	8.765969e-03
97.2          	-2.194558e-03	8.662988e-01	1.436654e-02	4.988712e-03	9.377828e-03
97.5          	-2.577732e-03	8.699221e-01	1.603533e-02	5.439934e-03	1.059540e-02
97.8          	-2.928922e-03	8.805739e-01	1.746803e-02	5.805094e-03	1.166294e-02
98.1          	-3.136950e-03	8.963110e-01	1.962694e-02	6.676521e-03	1.295042e-02
98.4          	-3.019780e-03	9.169682e-01	2.256936e-02	8.264899e-03	1.430446e-02
98.7          	-2.629404e-03	9.430712e-01	2.594438e-02	1.034279e-02	1.560160e-02
99            	-2.199851e-03	9.710476e-01	3.008799e-02	1.284414e-02	1.724385e-02
99.3          	-1.752749e-03	9.988442e-01	3.380641e-02	1.515045e-02	1.865595e-02
99.6          	-1.296468e-03	1.023523e+00	3.711970e-02	1.726338e-02	1.985632e-02
99.9          	-9.213034e-04	1.043866e+00	4.106099e-02	1.960919e-02	2.145180e-02
100.2         	-4.262689e-04	1.059408e+00	4.469732e-02	2.192239e-02	2.277493e-02
100.5         	-2.402235e-04	1.070281e+00	4.793919e-02	2.372937e-02	2.420982e-02
100.8         	-2.385487e-05	1.076450e+00	5.164662e-02	2.579946e-02	2.584717e-02
101.1         	-8.730448e-05	1.076357e+00	5.436116e-02	2.709328e-02	2.726789e-02
101.4         	-5.057183e-04	1.069314e+00	5.646651e-02	2.772754e-02	2.873898e-02
101.7         	-9.342605e-04	1.057637e+00	5.902139e-02	2.857644e-02	3.044496e-02
102           	-1.348775e-03	1.044087e+00	6.145849e-02	2.938047e-02	3.207802e-02
102.3         	-2.278353e-03	1.028737e+00	6.237905e-02	2.891117e-02	3.346788e-02
102.6         	-2.945465e-03	1.008400e+00	6.307072e-02	2.858990e-02	3.448083e-02
102.9         	-3.099078e-03	9.840179e-01	6.385064e-02	2.882624e-02	3.502440e-02
103.2         	-3.362777e-03	9.585250e-01	6.459441e-02	2.893443e-02	3.565998e-02
103.5         	-3.732745e-03	9.307244e-01	6.485911e-02	2.869681e-02	3.616230e-02
103.8         	-3.597002e-03	9.017303e-01	6.663951e-02	2.972275e-02	3.691676e-02
104.1         	-3.625444e-03	8.776058e-01	6.956778e-02	3.115845e-02	3.840934e-02
104.4         	-3.783062e-03	8.594150e-01	7.181986e-02	3.212687e-02	3.969299e-02
104.7         	-3.371063e-03	8.470844e-01	7.546440e-02	3.436114e-02	4.110326e-02
105           	-2.455304e-03	8.449453e-01	7.931069e-02	3.720004e-02	4.211065e-02
105.3         	-1.499794e-03	8.538622e-01	8.149623e-02	3.924832e-02	4.224791e-02
105.6         	-7.219501e-04	8.695082e-01	8.268855e-02	4.062233e-02	4.206623e-02
105.9         	-6.806132e-05	8.891282e-01	8.421245e-02	4.203816e-02	4.217429e-02
106.2         	5.082795e-04	9.122234e-01	8.437146e-02	4.269401e-02	4.167745e-02
106.5         	1.123104e-03	9.381868e-01	8.459392e-02	4.342006e-02	4.117386e-02
106.8         	1.370676e-03	9.667491e-01	8.378937e-02	4.326536e-02	4.052401e-02
107.1         	9.479881e-04	9.960158e-01	8.218156e-02	4.203877e-02	4.014279e-02
107.4         	3.256736e-04	1.022921e+00	7.949539e-02	4.007337e-02	3.942202e-02
107.7         	1.369586e-04	1.045420e+00	7.527283e-02	3.777338e-02	3.749946e-02
108           	2.248259e-04	1.061739e+00	7.161617e-02	3.603291e-02	3.558326e-02
108.3         	-2.690751e-04	1.072042e+00	6.796988e-02	3.371586e-02	3.425401e-02
108.6         	-1.378432e-03	1.077949e+00	6.236024e-02	2.980169e-02	3.255855e-02
108.9         	-2.824335e-03	1.077901e+00	5.525021e-02	2.480077e-02	3.044944e-02
109.2         	-3.945035e-03	1.071655e+00	4.764149e-02	1.987571e-02	2.776578e-02
109.5         	-5.221585e-03	1.060126e+00	3.945178e-02	1.450430e-02	2.494747e-02
109.8         	-6.882588e-03	1.045457e+00	3.044892e-02	8.341873e-03	2.210705e-02
110.1         	-7.912205e-03	1.027137e+00	2.423082e-02	4.203206e-03	2.002762e-02
110.4         	-7.455820e-03	1.004386e+00	2.293299e-02	4.010675e-03	1.892232e-02
110.7         	-7.107009e-03	9.801250e-01	2.272202e-02	4.254004e-03	1.846802e-02
111           	-6.804610e-03	9.541779e-01	2.187069e-02	4.130733e-03	1.773995e-02
111.3         	-5.194922e-03	9.266324e-01	2.331296e-02	6.461559e-03	1.685140e-02
111.6         	-3.381073e-03	9.014986e-01	2.497287e-02	9.105360e-03	1.586751e-02
111.9         	-1.946075e-03	8.794999e-01	2.533521e-02	1.072153e-02	1.461368e-02
112.2         	-4.359388e-06	8.617061e-01	2.683554e-02	1.341341e-02	1.342213e-02
112.5         	2.474445e-03	8.505252e-01	2.857573e-02	1.676231e-02	1.181342e-02
112.8         	4.549795e-03	8.507357e-01	2.868618e-02	1.889288e-02	9.793293e-03
113.1         	6.473103e-03	8.593466e-01	2.575866e-02	1.935243e-02	6.406225e-03
113.4         	8.630808e-03	8.748363e-01	2.183917e-02	1.955039e-02	2.288775e-03
113.7         	1.035889e-02	8.960230e-01	1.629378e-02	1.850578e-02	-2.211999e-03
114           	1.094108e-02	9.210818e-01	7.131350e-03	1.450675e-02	-7.375400e-03
114.3         	1.051420e-02	9.473167e-01	-5.444297e-03	7.792056e-03	-1.323635e-02
114.6         	9.529662e-03	9.747472e-01	-2.016724e-02	-5.539606e-04	-1.961328e-02
114.9         	8.144866e-03	1.001966e+00	-3.511327e-02	-9.411769e-03	-2.570150e-02
115.2         	6.036863e-03	1.028898e+00	-5.126658e-02	-1.959643e-02	-3.167015e-02
115.5         	4.137758e-03	1.053231e+00	-6.813196e-02	-2.992822e-02	-3.820374e-02
115.8         	3.835888e-03	1.073204e+00	-8.310899e-02	-3.771861e-02	-4.539038e-02
116.1         	4.358448e-03	1.085192e+00	-9.784451e-02	-4.456381e-02	-5.328070e-02
116.4         	3.405650e-03	1.089579e+00	-1.143555e-01	-5.377210e-02	-6.058340e-02
116.7         	2.474837e-03	1.089769e+00	-1.298984e-01	-6.247438e-02	-6.742405e-02
117           	2.661570e-03	1.085485e+00	-1.439091e-01	-6.929298e-02	-7.461612e-02
117.3         	2.841567e-03	1.074041e+00	-1.587784e-01	-7.654764e-02	-8.223078e-02
117.6         	2.769184e-03	1.057216e+00	-1.748342e-01	-8.464790e-02	-9.018627e-02
117.9         	3.143594e-03	1.037061e+00	-1.887421e-01	-9.122745e-02	-9.751464e-02
118.2         	4.780407e-03	1.015156e+00	-1.984266e-01	-9.443292e-02	-1.039937e-01
118.5         	7.506596e-03	9.904543e-01	-2.041016e-01	-9.454421e-02	-1.095574e-01
118.8         	9.182611e-03	9.614951e-01	-2.115182e-01	-9.657649e-02	-1.149417e-01
119.1         	1.035860e-02	9.316681e-01	-2.205754e-01	-9.992908e-02	-1.206463e-01
119.4         	1.237011e-02	9.044146e-01	-2.291512e-01	-1.022055e-01	-1.269457e-01
119.7         	1.438519e-02	8.786839e-01	-2.371994e-01	-1.042145e-01	-1.329849e-01
120           	1.492060e-02	8.555913e-01	-2.482654e-01	-1.092121e-01	-1.390533e-01
120.3         	1.523961e-02	8.398096e-01	-2.590731e-01	-1.142970e-01	-1.447762e-01
120.6         	1.599429e-02	8.339142e-01	-2.679056e-01	-1.179585e-01	-1.499471e-01
120.9         	1.591424e-02	8.376704e-01	-2.776641e-01	-1.229178e-01	-1.547463e-01
121.2         	1.481179e-02	8.507315e-01	-2.905199e-01	-1.304481e-01	-1.600717e-01
121.5         	1.372959e-02	8.719143e-01	-3.042193e-01	-1.383801e-01	-1.658392e-01
121.8         	1.260532e-02	8.971721e-01	-3.185229e-01	-1.466561e-01	-1.718667e-01
122.1         	1.110321e-02	9.231674e-01	-3.327524e-01	-1.552730e-01	-1.774794e-01
122.4         	8.965615e-03	9.494372e-01	-3.481104e-01	-1.650896e-01	-1.830208e-01
122.7         	7.187875e-03	9.769615e-01	-3.617619e-01	-1.736931e-01	-1.880688e-01
123           	6.465094e-03	1.004966e+00	-3.719820e-01	-1.795259e-01	-1.924561e-01
123.3         	6.978882e-03	1.033176e+00	-3.780237e-01	-1.820330e-01	-1.959907e-01
123.6         	6.999959e-03	1.055903e+00	-3.829471e-01	-1.844736e-01	-1.984735e-01
123.9         	4.918402e-03	1.072245e+00	-3.931366e-01	-1.916499e-01	-2.014867e-01
124.2         	4.217050e-03	1.084597e+00	-3.989801e-01	-1.952730e-01	-2.037071e-01
124.5         	6.475452e-03	1.088956e+00	-3.970618e-01	-1.920554e-01	-2.050064e-01
124.8         	1.081201e-02	1.087734e+00	-3.888535e-01	-1.836147e-01	-2.052387e-01
125.1         	1.558356e-02	1.083701e+00	-3.791079e-01	-1.739704e-01	-2.051375e-01
125.4         	2.079444e-02	1.075868e+00	-3.691093e-01	-1.637602e-01	-2.053491e-01
125.7         	2.830421e-02	1.063879e+00	-3.545165e-01	-1.489540e-01	-2.055624e-01
126           	3.508428e-02	1.045385e+00	-3.422718e-01	-1.360516e-01	-2.062202e-01
126.3         	3.794440e-02	1.021172e+00	-3.408379e-01	-1.324745e-01	-2.083633e-01
126.6         	3.832197e-02	9.979271e-01	-3.470147e-01	-1.351854e-01	-2.118293e-01
126.9         	3.722185e-02	9.750879e-01	-3.571832e-01	-1.413698e-01	-2.158135e-01
127.2         	3.426372e-02	9.492076e-01	-3.713286e-01	-1.514006e-01	-2.199280e-01
127.5         	3.060893e-02	9.276092e-01	-3.845652e-01	-1.616737e-01	-2.228915e-01
127.8         	2.576446e-02	9.146328e-01	-3.976032e-01	-1.730372e-01	-2.245661e-01
128.1         	1.840974e-02	9.073811e-01	-4.128785e-01	-1.880295e-01	-2.248490e-01
128.4         	1.020985e-02	9.098749e-01	-4.255196e-01	-2.025500e-01	-2.229697e-01
128.7         	2.443345e-03	9.221528e-01	-4.335701e-01	-2.143417e-01	-2.192284e-01
129           	-5.718004e-03	9.419910e-01	-4.380256e-01	-2.247308e-01	-2.132948e-01
129.3         	-1.439189e-02	9.669017e-01	-4.407637e-01	-2.347737e-01	-2.059900e-01
129.6         	-2.211136e-02	9.975436e-01	-4.376778e-01	-2.409503e-01	-1.967275e-01
129.9         	-2.767414e-02	1.031499e+00	-4.267614e-01	-2.410549e-01	-1.857066e-01
130.2         	-2.991065e-02	1.068260e+00	-4.052533e-01	-2.325373e-01	-1.727160e-01
130.5         	-2.890052e-02	1.105611e+00	-3.746142e-01	-2.162076e-01	-1.584066e-01
130.8         	-2.559739e-02	1.140613e+00	-3.355976e-01	-1.933962e-01	-1.422014e-01
131.1         	-2.200464e-02	1.169971e+00	-2.927626e-01	-1.683859e-01	-1.243766e-01
131.4         	-1.845777e-02	1.195023e+00	-2.469310e-01	-1.419233e-01	-1.050077e-01
131.7         	-1.386871e-02	1.217000e+00	-1.949502e-01	-1.113438e-01	-8.360638e-02
132           	-8.940874e-03	1.233840e+00	-1.399640e-01	-7.892289e-02	-6.104114e-02
132.3         	-4.372065e-03	1.244174e+00	-8.386176e-02	-4.630294e-02	-3.755881e-02
132.6         	2.976554e-04	1.249539e+00	-2.656427e-02	-1.298448e-02	-1.357979e-02
132.9         	6.019484e-03	1.251594e+00	3.381740e-02	2.292818e-02	1.088922e-02
133.2         	1.180713e-02	1.249989e+00	9.753434e-02	6.057430e-02	3.696004e-02
133.5         	1.518533e-02	1.239474e+00	1.570988e-01	9.373473e-02	6.336408e-02
133.8         	1.681953e-02	1.224057e+00	2.126697e-01	1.231544e-01	8.951529e-02
134.1         	1.706634e-02	1.207472e+00	2.652137e-01	1.496732e-01	1.155405e-01
134.4         	1.443978e-02	1.189358e+00	3.104768e-01	1.696782e-01	1.407986e-01
134.7         	9.248356e-03	1.171275e+00	3.491084e-01	1.838026e-01	1.653059e-01
135           	3.122730e-03	1.153124e+00	3.838612e-01	1.950533e-01	1.888078e-01
135.3         	-3.629959e-03	1.134713e+00	4.160937e-01	2.044169e-01	2.116768e-01
135.6         	-1.156925e-02	1.118801e+00	4.448636e-01	2.108625e-01	2.340010e-01
135.9         	-1.931197e-02	1.111156e+00	4.746163e-01	2.179962e-01	2.566201e-01
136.2         	-2.518258e-02	1.112594e+00	5.076347e-01	2.286348e-01	2.789999e-01
136.5         	-2.852434e-02	1.117871e+00	5.483104e-01	2.456309e-01	3.026795e-01
136.8         	-3.137388e-02	1.127417e+00	5.905798e-01	2.639160e-01	3.266638e-01
137.1         	-3.519951e-02	1.146918e+00	6.308594e-01	2.802302e-01	3.506292e-01
137.4         	-3.964822e-02	1.177935e+00	6.690135e-01	2.948586e-01	3.741550e-01
137.7         	-4.309457e-02	1.213398e+00	7.090261e-01	3.114185e-01	3.976076e-01
138           	-4.450678e-02	1.249274e+00	7.538270e-01	3.324067e-01	4.214203e-01
138.3         	-4.352541e-02	1.285269e+00	8.051109e-01	3.590300e-01	4.460809e-01
138.6         	-4.051050e-02	1.320855e+00	8.620581e-01	3.905185e-01	4.715395e-01
138.9         	-3.630290e-02	1.356990e+00	9.212173e-01	4.243057e-01	4.969115e-01
139.2         	-3.145755e-02	1.395609e+00	9.821327e-01	4.596088e-01	5.225239e-01
139.5         	-2.673623e-02	1.435085e+00	1.041488e+00	4.940078e-01	5.474802e-01
139.8         	-2.283051e-02	1.474820e+00	1.099495e+00	5.269170e-01	5.725780e-01
140.1         	-2.064630e-02	1.513869e+00	1.153452e+00	5.560795e-01	5.973721e-01
140.4         	-2.153073e-02	1.551603e+00	1.201009e+00	5.789736e-01	6.220351e-01
140.7         	-2.441287e-02	1.585415e+00	1.244531e+00	5.978525e-01	6.466783e-01
141           	-2.788353e-02	1.612701e+00	1.283201e+00	6.137167e-01	6.694838e-01
141.3         	-3.150782e-02	1.634766e+00	1.321205e+00	6.290945e-01	6.921102e-01
141.6         	-3.501553e-02	1.654246e+00	1.355985e+00	6.429769e-01	7.130079e-01
141.9         	-3.889999e-02	1.674784e+00	1.384573e+00	6.533863e-01	7.311862e-01
142.2         	-4.209991e-02	1.695467e+00	1.411614e+00	6.637072e-01	7.479070e-01
142.5         	-3.941711e-02	1.714330e+00	1.445384e+00	6.832750e-01	7.621092e-01
142.8         	-2.750045e-02	1.741703e+00	1.491039e+00	7.180190e-01	7.730199e-01
143.1         	-1.642068e-02	1.775190e+00	1.527427e+00	7.472931e-01	7.801344e-01
143.4         	-9.090466e-03	1.810334e+00	1.548550e+00	7.651845e-01	7.833654e-01
143.7         	5.651871e-04	1.853116e+00	1.563157e+00	7.821438e-01	7.810135e-01
144           	1.219357e-02	1.904362e+00	1.569569e+00	7.969782e-01	7.725911e-01
144.3         	2.457855e-02	1.960602e+00	1.561149e+00	8.051529e-01	7.559958e-01
144.6         	3.662157e-02	2.023132e+00	1.531586e+00	8.024146e-01	7.291714e-01
144.9         	4.828066e-02	2.092219e+00	1.480418e+00	7.884896e-01	6.919283e-01
145.2         	5.912141e-02	2.156170e+00	1.407878e+00	7.630603e-01	6.448174e-01
145.5         	6.673088e-02	2.205567e+00	1.309714e+00	7.215878e-01	5.881260e-01
145.8         	6.944862e-02	2.239955e+00	1.185684e+00	6.622908e-01	5.233935e-01
146.1         	6.688732e-02	2.254878e+00	1.034633e+00	5.842037e-01	4.504290e-01
146.4         	5.654014e-02	2.244187e+00	8.559674e-01	4.845238e-01	3.714436e-01
146.7         	4.517887e-02	2.222123e+00	6.618233e-01	3.760905e-01	2.857328e-01
147           	4.093307e-02	2.203462e+00	4.681555e-01	2.750108e-01	1.931447e-01
147.3         	4.221139e-02	2.193899e+00	2.691719e-01	1.767974e-01	9.237458e-02
147.6         	5.127157e-02	2.202845e+00	6.752840e-02	8.503577e-02	-1.750737e-02
147.9         	7.389765e-02	2.244925e+00	-1.246984e-01	1.154846e-02	-1.362468e-01
148.2         	1.139314e-01	2.332376e+00	-2.968850e-01	-3.451105e-02	-2.623739e-01
148.5         	1.736261e-01	2.478995e+00	-4.404525e-01	-4.660019e-02	-3.938523e-01
148.8         	2.336979e-01	2.650849e+00	-5.875547e-01	-6.007943e-02	-5.274753e-01
149.1         	2.541415e-01	2.766516e+00	-8.006867e-01	-1.462018e-01	-6.544848e-01
149.4         	2.739763e-01	2.897548e+00	-9.900974e-01	-2.210724e-01	-7.690249e-01
149.7         	3.216302e-01	3.088001e+00	-1.092571e+00	-2.246554e-01	-8.679159e-01
150           	3.725984e-01	3.287110e+00	-1.153015e+00	-2.039090e-01	-9.491057e-01
150.3         	3.906374e-01	3.420819e+00	-1.240058e+00	-2.293917e-01	-1.010666e+00
150.6         	3.919617e-01	3.522130e+00	-1.323660e+00	-2.698685e-01	-1.053792e+00
150.9         	3.832542e-01	3.604266e+00	-1.395956e+00	-3.147236e-01	-1.081232e+00
151.2         	3.610180e-01	3.654929e+00	-1.468425e+00	-3.731947e-01	-1.095231e+00
151.5         	3.274897e-01	3.667859e+00	-1.540796e+00	-4.429082e-01	-1.097887e+00
151.8         	2.950150e-01	3.654903e+00	-1.586195e+00	-4.980823e-01	-1.088112e+00
152.1         	2.580543e-01	3.583630e+00	-1.604549e+00	-5.442202e-01	-1.060329e+00
152.4         	2.261552e-01	3.473019e+00	-1.593866e+00	-5.707777e-01	-1.023088e+00
152.7         	1.966062e-01	3.356052e+00	-1.545479e+00	-5.761333e-01	-9.693456e-01
153           	1.455382e-01	3.233121e+00	-1.503425e+00	-6.061745e-01	-8.972509e-01
153.3         	3.692611e-02	3.242698e+00	-1.554617e+00	-7.403826e-01	-8.142348e-01
153.6         	-1.155431e-01	3.229380e+00	-1.633895e+00	-9.324905e-01	-7.014044e-01
153.9         	-1.831299e-01	3.038897e+00	-1.583472e+00	-9.748658e-01	-6.086060e-01
154.2         	-1.492391e-01	2.733996e+00	-1.385043e+00	-8.417604e-01	-5.432822e-01
154.5         	-8.392757e-02	2.416281e+00	-1.120515e+00	-6.441853e-01	-4.763301e-01
154.8         	-3.386341e-02	2.156486e+00	-8.501131e-01	-4.589200e-01	-3.911931e-01
155.1         	5.785312e-03	1.892761e+00	-5.708467e-01	-2.796380e-01	-2.912087e-01
155.4         	2.913066e-02	1.686097e+00	-3.270299e-01	-1.343843e-01	-1.926456e-01
155.7         	2.570165e-02	1.559314e+00	-1.428539e-01	-4.572530e-02	-9.712860e-02
156           	5.185390e-04	1.501341e+00	2.004436e-03	1.520757e-03	4.836789e-04
156.3         	-5.047236e-02	1.522892e+00	1.019874e-01	5.213482e-04	1.014661e-01
156.6         	-1.149632e-01	1.603790e+00	1.404817e-01	-4.472234e-02	1.852041e-01
156.9         	-1.760187e-01	1.706487e+00	1.332616e-01	-1.093879e-01	2.426495e-01
157.2         	-2.371419e-01	1.800491e+00	8.413423e-02	-1.950748e-01	2.792090e-01
157.5         	-2.815864e-01	1.855158e+00	1.862184e-02	-2.722755e-01	2.908974e-01
157.8         	-3.018367e-01	1.839478e+00	-4.957089e-02	-3.266221e-01	2.770512e-01
158.1         	-2.903749e-01	1.752336e+00	-1.000825e-01	-3.404162e-01	2.403337e-01
158.4         	-2.397967e-01	1.600693e+00	-1.193401e-01	-2.994667e-01	1.801266e-01
158.7         	-1.494122e-01	1.365076e+00	-9.618282e-02	-1.975037e-01	1.013208e-01
159           	-8.605578e-02	1.255967e+00	-1.339226e-01	-1.530171e-01	1.909446e-02
159.3         	-4.468326e-02	1.301878e+00	-2.180855e-01	-1.537260e-01	-6.435950e-02
159.6         	1.538954e-02	1.396661e+00	-2.747401e-01	-1.219805e-01	-1.527596e-01
159.9         	1.121628e-01	1.519627e+00	-2.183536e-01	2.986021e-03	-2.213396e-01
160.2         	1.495320e-01	1.492889e+00	-2.513493e-01	2.385739e-02	-2.752067e-01
160.5         	1.235340e-01	1.374306e+00	-3.932842e-01	-7.310809e-02	-3.201761e-01
160.8         	1.216034e-01	1.348693e+00	-4.572245e-01	-1.070089e-01	-3.502156e-01
161.1         	1.283018e-01	1.357139e+00	-4.735504e-01	-1.084735e-01	-3.650770e-01
161.4         	1.227091e-01	1.348970e+00	-4.855734e-01	-1.200776e-01	-3.654958e-01
161.7         	1.128823e-01	1.333632e+00	-4.774849e-01	-1.258601e-01	-3.516248e-01
162           	1.085136e-01	1.312126e+00	-4.472686e-01	-1.151207e-01	-3.321479e-01
162.3         	1.050565e-01	1.273888e+00	-3.820924e-01	-8.598971e-02	-2.961027e-01
162.6         	9.857975e-02	1.228572e+00	-2.966843e-01	-4.976241e-02	-2.469219e-01
162.9         	8.341844e-02	1.178845e+00	-2.178672e-01	-2.551515e-02	-1.923520e-01
163.2         	6.053545e-02	1.136914e+00	-1.434691e-01	-1.119912e-02	-1.322700e-01
163.5         	3.403865e-02	1.116780e+00	-6.879148e-02	-3.570891e-04	-6.843439e-02
163.8         	-1.044575e-03	1.128809e+00	1.057853e-02	4.244690e-03	6.333840e-03
164.1         	-7.076594e-02	1.183919e+00	7.552350e-03	-6.698976e-02	7.454211e-02
164.4         	-1.668883e-01	1.285129e+00	-9.317516e-02	-2.134758e-01	1.203007e-01
164.7         	-2.435824e-01	1.373735e+00	-1.909272e-01	-3.390460e-01	1.481188e-01
165           	-2.562508e-01	1.374085e+00	-1.668218e-01	-3.396617e-01	1.728398e-01
165.3         	-2.164688e-01	1.332777e+00	-2.320682e-02	-2.280722e-01	2.048653e-01
165.6         	-1.592359e-01	1.287829e+00	1.657475e-01	-7.636219e-02	2.421097e-01
165.9         	-1.344287e-01	1.335538e+00	2.766653e-01	3.903959e-03	2.727614e-01
166.2         	-1.355507e-01	1.435335e+00	3.233848e-01	2.614167e-02	2.972431e-01
166.5         	-1.493950e-01	1.533829e+00	3.192313e-01	1.022063e-02	3.090107e-01
166.8         	-1.675747e-01	1.632193e+00	2.791803e-01	-2.798456e-02	3.071648e-01
167.1         	-1.621965e-01	1.722830e+00	2.565807e-01	-3.390619e-02	2.904869e-01
167.4         	-1.345900e-01	1.806199e+00	2.371892e-01	-1.599542e-02	2.531846e-01
167.7         	-8.988926e-02	1.872710e+00	2.444586e-01	3.234004e-02	2.121186e-01
168           	-2.948254e-02	1.924730e+00	2.863236e-01	1.136792e-01	1.726443e-01
168.3         	2.709915e-02	1.929766e+00	3.234650e-01	1.888316e-01	1.346333e-01
168.6         	7.147336e-02	1.908615e+00	3.276015e-01	2.352741e-01	9.232741e-02
168.9         	9.688390e-02	1.873241e+00	2.898477e-01	2.418078e-01	4.803995e-02
169.2         	1.148443e-01	1.872323e+00	2.289552e-01	2.293219e-01	-3.666606e-04
169.5         	1.271031e-01	1.900141e+00	1.284610e-01	1.913337e-01	-6.287263e-02
169.8         	1.416294e-01	1.948921e+00	-3.996981e-03	1.396309e-01	-1.436279e-01
170.1         	1.511663e-01	2.015615e+00	-1.633386e-01	6.949697e-02	-2.328355e-01
170.4         	1.530303e-01	2.074946e+00	-3.469245e-01	-2.043199e-02	-3.264925e-01
170.7         	1.534459e-01	2.108589e+00	-5.447390e-01	-1.189236e-01	-4.258154e-01
171           	1.556988e-01	2.094890e+00	-7.568404e-01	-2.227214e-01	-5.341190e-01
171.3         	1.468629e-01	2.044836e+00	-9.981146e-01	-3.521944e-01	-6.459202e-01
171.6         	1.363839e-01	2.012408e+00	-1.234012e+00	-4.806219e-01	-7.533897e-01
171.9         	1.486591e-01	2.069117e+00	-1.407239e+00	-5.549603e-01	-8.522785e-01
172.2         	1.841041e-01	2.208754e+00	-1.519821e+00	-5.758066e-01	-9.440148e-01
172.5         	2.158185e-01	2.366512e+00	-1.629408e+00	-5.988854e-01	-1.030522e+00
172.8         	2.386439e-01	2.518915e+00	-1.741029e+00	-6.318704e-01	-1.109158e+00
173.1         	2.588344e-01	2.672406e+00	-1.847788e+00	-6.650597e-01	-1.182728e+00
173.4         	2.613149e-01	2.786209e+00	-1.981848e+00	-7.296089e-01	-1.252239e+00
173.7         	2.487080e-01	2.856232e+00	-2.133280e+00	-8.179322e-01	-1.315348e+00
174           	2.239759e-01	2.883579e+00	-2.297490e+00	-9.247691e-01	-1.372721e+00
174.3         	1.677272e-01	2.844952e+00	-2.504305e+00	-1.084425e+00	-1.419880e+00
174.6         	1.094418e-01	2.814820e+00	-2.698930e+00	-1.240023e+00	-1.458907e+00
